Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,496632.000000,496632.000000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,40668.000000,9,1,1,388491.759000,320490.047000,84423.000000,45769.000000,3,1,1,309013.219000,269011.518000,87406.000000,33137.000000,4,1,1,223846.679000,188120.477000,59362.000000,23859.000000,0,0,0,0.000000,0.000000,0.000000,20077.000000,0,0,0,0.000000,0.000000,0.000000,38760.000000,5,0,0,0.000000,0.000000,0.000000,25188.000000,0,0,0,0.000000,0.000000,0.000000,6936.000000,0,0,0,0.000000,0.000000,0.000000,11437.000000,8,0,0,0.000000,0.000000,0.000000,19610.000000
2,508983.000000,502807.500000,0.000000,1,3,1,1,449960.864000,355464.610000,121538.000000,22914.000000,1,1,1,321758.808000,296279.494000,30891.000000,32923.000000,7,1,1,298332.754000,254566.147000,84877.000000,37408.000000,7,0,0,0.000000,0.000000,0.000000,29873.000000,8,0,0,0.000000,0.000000,0.000000,47223.000000,7,0,0,0.000000,0.000000,0.000000,30133.000000,2,0,0,0.000000,0.000000,0.000000,20272.000000,6,0,0,0.000000,0.000000,0.000000,13181.000000,5,0,0,0.000000,0.000000,0.000000,16821.000000,9,0,0,0.000000,0.000000,0.000000,20929.000000
3,550152.000000,518589.000000,1.000000,1,10,1,1,378546.496000,355464.610000,28468.000000,54427.000000,4,1,1,359894.753000,312659.951000,60494.000000,59003.000000,7,1,1,316796.534000,255588.046000,109913.000000,37609.000000,9,0,0,0.000000,0.000000,0.000000,20594.000000,2,0,0,0.000000,0.000000,0.000000,38247.000000,7,0,0,0.000000,0.000000,0.000000,28223.000000,1,0,0,0.000000,0.000000,0.000000,50524.000000,9,0,0,0.000000,0.000000,0.000000,30846.000000,1,0,0,0.000000,0.000000,0.000000,17667.000000,5,0,0,0.000000,0.000000,0.000000,14137.000000
4,528496.000000,521065.750000,1.000000,1,9,1,1,424392.802000,355464.610000,84423.000000,24659.000000,8,1,1,335936.896000,306302.521000,52994.000000,29636.000000,7,1,1,291028.276000,255516.619000,92349.000000,32155.000000,5,1,1,163118.346000,160762.299000,20116.000000,29388.000000,0,0,0,0.000000,0.000000,0.000000,10224.000000,4,1,1,140741.493000,96368.841000,61742.000000,38269.000000,3,0,0,0.000000,0.000000,0.000000,18519.000000,2,0,0,0.000000,0.000000,0.000000,14424.000000,4,0,0,0.000000,0.000000,0.000000,1021.000000,9,0,0,0.000000,0.000000,0.000000,18577.000000
5,506399.000000,518132.400000,0.000000,1,6,1,1,407387.116000,355464.610000,67051.000000,27192.000000,9,1,1,375854.292000,310313.119000,84423.000000,47363.000000,2,1,1,297777.848000,253893.326000,119594.000000,20486.000000,2,0,0,0.000000,0.000000,0.000000,17951.000000,0,0,0,0.000000,0.000000,0.000000,41276.000000,0,0,0,0.000000,0.000000,0.000000,11467.000000,2,0,0,0.000000,0.000000,0.000000,26050.000000,2,0,0,0.000000,0.000000,0.000000,21032.000000,5,0,0,0.000000,0.000000,0.000000,13077.000000,7,0,0,0.000000,0.000000,0.000000,9437.000000
6,493114.000000,513962.666667,0.000000,1,0,0,0,0.000000,0.000000,0.000000,55122.000000,3,1,1,410678.619000,320266.269000,119022.000000,56993.000000,4,1,1,268368.098000,244922.606000,47462.000000,39429.000000,9,0,0,0.000000,0.000000,0.000000,39802.000000,4,0,0,0.000000,0.000000,0.000000,13744.000000,0,0,0,0.000000,0.000000,0.000000,32924.000000,0,0,0,0.000000,0.000000,0.000000,19057.000000,10,0,0,0.000000,0.000000,0.000000,15479.000000,1,1,1,62227.612000,46949.238000,22360.000000,23252.000000,4,0,0,0.000000,0.000000,0.000000,8468.000000
7,508005.000000,513111.571429,1.000000,1,2,1,1,489902.326000,355464.610000,165374.000000,13919.000000,1,1,1,308468.377000,297931.745000,19005.000000,33162.000000,0,0,0,0.000000,0.000000,0.000000,44150.000000,4,1,1,223378.844000,211509.796000,34314.000000,22928.000000,2,0,0,0.000000,0.000000,0.000000,39741.000000,0,0,0,0.000000,0.000000,0.000000,17816.000000,0,0,0,0.000000,0.000000,0.000000,37233.000000,8,0,0,0.000000,0.000000,0.000000,23851.000000,2,0,0,0.000000,0.000000,0.000000,26110.000000,5,1,1,38755.717000,18343.062000,23016.000000,7386.000000
8,546103.000000,517235.500000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,54381.000000,10,1,1,339565.171000,320204.222000,26509.000000,59468.000000,9,1,1,313808.321000,271921.515000,70743.000000,30791.000000,7,0,0,0.000000,0.000000,0.000000,22688.000000,4,1,1,227822.892000,180992.068000,61742.000000,61305.000000,10,0,0,0.000000,0.000000,0.000000,58190.000000,4,0,0,0.000000,0.000000,0.000000,35465.000000,9,0,0,0.000000,0.000000,0.000000,18575.000000,0,0,0,0.000000,0.000000,0.000000,13214.000000,0,0,0,0.000000,0.000000,0.000000,33032.000000
9,509939.000000,516424.777778,1.000000,1,5,1,1,381053.963000,355464.610000,31146.000000,52514.000000,1,1,1,338995.145000,315254.521000,30891.000000,27922.000000,4,1,1,298955.823000,272913.445000,49818.000000,36911.000000,0,0,0,0.000000,0.000000,0.000000,28290.000000,3,1,1,244965.348000,184941.577000,97158.000000,11108.000000,1,0,0,0.000000,0.000000,0.000000,32984.000000,10,1,1,103923.683000,89931.974000,19894.000000,30318.000000,5,0,0,0.000000,0.000000,0.000000,18943.000000,6,0,0,0.000000,0.000000,0.000000,22438.000000,1,0,0,0.000000,0.000000,0.000000,19604.000000
10,553472.000000,520129.500000,0.000000,1,7,1,1,459286.277000,355464.610000,129045.000000,63213.000000,7,1,1,324022.499000,285877.760000,89637.000000,16397.000000,9,1,0,210012.451000,213868.589000,0.000000,35383.000000,0,0,0,0.000000,0.000000,0.000000,38040.000000,4,1,1,153804.169000,134751.584000,41454.000000,32341.000000,4,0,0,0.000000,0.000000,0.000000,31494.000000,7,0,0,0.000000,0.000000,0.000000,13768.000000,4,0,0,0.000000,0.000000,0.000000,9972.000000,1,1,1,49931.261000,24989.881000,30010.000000,14990.000000,6,0,0,0.000000,0.000000,0.000000,7728.000000
