Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,518441.000000,518441.000000,0.000000,1,10,1,1,376692.230000,353453.986000,28468.000000,28801.000000,9,1,1,363393.785000,314164.202000,82200.000000,37553.000000,10,0,0,0.000000,0.000000,0.000000,22567.000000,8,0,0,0.000000,0.000000,0.000000,60750.000000,6,1,1,234889.198000,179113.532000,68355.000000,33856.000000,2,0,0,0.000000,0.000000,0.000000,30784.000000,1,1,1,109664.186000,105077.269000,17711.000000,40584.000000,3,0,0,0.000000,0.000000,0.000000,21061.000000,2,0,0,0.000000,0.000000,0.000000,24051.000000,0,0,0,0.000000,0.000000,0.000000,21700.000000
2,464327.000000,491384.000000,0.000000,1,9,1,1,422579.289000,353453.986000,84423.000000,31128.000000,10,1,1,313436.745000,304631.735000,17992.000000,31182.000000,8,1,1,276402.999000,261481.070000,51736.000000,24351.000000,1,1,1,221710.365000,198815.555000,28590.000000,25705.000000,7,0,0,0.000000,0.000000,0.000000,35996.000000,8,0,0,0.000000,0.000000,0.000000,20230.000000,2,0,0,0.000000,0.000000,0.000000,53504.000000,3,0,0,0.000000,0.000000,0.000000,15838.000000,7,0,0,0.000000,0.000000,0.000000,25144.000000,5,0,0,0.000000,0.000000,0.000000,18508.000000
3,527474.000000,503414.000000,0.000000,1,4,1,1,402910.128000,353453.986000,60494.000000,36195.000000,5,1,1,335274.987000,309051.645000,31146.000000,26865.000000,2,1,1,349961.899000,274011.808000,132674.000000,10329.000000,2,0,0,0.000000,0.000000,0.000000,40221.000000,1,1,0,151614.750000,150678.167000,0.000000,33451.000000,0,0,0,0.000000,0.000000,0.000000,29597.000000,9,0,0,0.000000,0.000000,0.000000,45647.000000,10,1,1,71172.491000,58868.610000,21693.000000,20677.000000,9,0,0,0.000000,0.000000,0.000000,24466.000000,5,0,0,0.000000,0.000000,0.000000,14019.000000
4,507862.000000,504526.000000,1.000000,1,5,1,1,379067.224000,353453.986000,31146.000000,31584.000000,6,1,1,369626.159000,314666.483000,69659.000000,32956.000000,3,1,1,313286.904000,263860.952000,92126.000000,39921.000000,3,0,0,0.000000,0.000000,0.000000,39687.000000,5,0,0,0.000000,0.000000,0.000000,32907.000000,1,1,1,127862.011000,119696.515000,15650.000000,16549.000000,5,0,0,0.000000,0.000000,0.000000,20928.000000,9,0,0,0.000000,0.000000,0.000000,9270.000000,6,0,0,0.000000,0.000000,0.000000,30206.000000,10,1,1,36900.674000,20655.160000,21070.000000,24203.000000
5,519490.000000,507518.800000,0.000000,1,2,1,1,488923.743000,353453.986000,165374.000000,44841.000000,3,1,1,309413.970000,284539.286000,77654.000000,39005.000000,10,1,0,192465.256000,194064.012000,0.000000,29650.000000,1,1,1,174771.175000,165256.095000,15650.000000,31333.000000,9,0,0,0.000000,0.000000,0.000000,23390.000000,5,0,0,0.000000,0.000000,0.000000,29131.000000,1,1,0,77097.941000,76441.082000,0.000000,15023.000000,3,0,0,0.000000,0.000000,0.000000,28075.000000,3,0,0,0.000000,0.000000,0.000000,16394.000000,3,0,0,0.000000,0.000000,0.000000,3970.000000
6,473423.000000,501836.166667,0.000000,1,4,1,1,402910.128000,353453.986000,60494.000000,36962.000000,6,1,1,330099.555000,309967.663000,43575.000000,35740.000000,5,1,1,274793.214000,248807.738000,32219.000000,19859.000000,3,1,1,255213.549000,214527.958000,104394.000000,44526.000000,4,0,0,0.000000,0.000000,0.000000,14154.000000,9,0,0,0.000000,0.000000,0.000000,16780.000000,3,0,0,0.000000,0.000000,0.000000,19743.000000,2,0,0,0.000000,0.000000,0.000000,22997.000000,4,0,0,0.000000,0.000000,0.000000,10640.000000,6,0,0,0.000000,0.000000,0.000000,11340.000000
7,512130.000000,503306.714286,1.000000,1,0,0,0,0.000000,0.000000,0.000000,17033.000000,4,1,1,372702.141000,320428.777000,60494.000000,53117.000000,9,1,1,340774.297000,269421.808000,84423.000000,36802.000000,6,1,1,234501.144000,222143.597000,40053.000000,26430.000000,2,0,0,0.000000,0.000000,0.000000,28516.000000,10,1,1,153272.332000,141003.385000,17339.000000,40895.000000,7,0,0,0.000000,0.000000,0.000000,40306.000000,3,0,0,0.000000,0.000000,0.000000,28125.000000,0,0,0,0.000000,0.000000,0.000000,23481.000000,5,0,0,0.000000,0.000000,0.000000,15116.000000
8,432178.000000,494415.625000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,13587.000000,10,1,1,345272.291000,320270.845000,28468.000000,47505.000000,9,1,1,311192.135000,268572.822000,61851.000000,44429.000000,0,0,0,0.000000,0.000000,0.000000,60888.000000,1,1,1,200563.540000,179118.188000,27823.000000,17158.000000,7,0,0,0.000000,0.000000,0.000000,30072.000000,3,0,0,0.000000,0.000000,0.000000,16667.000000,10,0,0,0.000000,0.000000,0.000000,6882.000000,0,0,0,0.000000,0.000000,0.000000,22939.000000,3,0,0,0.000000,0.000000,0.000000,53909.000000
9,497347.000000,494741.333333,0.000000,1,8,1,1,412436.040000,353453.986000,75036.000000,52691.000000,4,1,1,348550.718000,301399.160000,60494.000000,31662.000000,0,0,0,0.000000,0.000000,0.000000,28084.000000,4,1,1,241683.422000,223429.248000,34314.000000,49462.000000,2,0,0,0.000000,0.000000,0.000000,40696.000000,4,0,0,0.000000,0.000000,0.000000,19310.000000,9,0,0,0.000000,0.000000,0.000000,20148.000000,2,0,0,0.000000,0.000000,0.000000,50275.000000,1,0,0,0.000000,0.000000,0.000000,18345.000000,6,0,0,0.000000,0.000000,0.000000,16830.000000
10,473040.000000,492571.200000,0.000000,1,6,1,1,405819.592000,353453.986000,68355.000000,26354.000000,5,1,1,332969.790000,306143.704000,31639.000000,53499.000000,4,1,1,269241.180000,252442.272000,34314.000000,41566.000000,3,0,0,0.000000,0.000000,0.000000,30616.000000,3,0,0,0.000000,0.000000,0.000000,48323.000000,1,0,0,0.000000,0.000000,0.000000,25590.000000,6,0,0,0.000000,0.000000,0.000000,33714.000000,2,0,0,0.000000,0.000000,0.000000,16007.000000,5,0,0,0.000000,0.000000,0.000000,38790.000000,6,0,0,0.000000,0.000000,0.000000,24273.000000
