Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,507894.000000,507894.000000,0.000000,1,10,1,1,387866.000000,358760.000000,29106.000000,28801.000000,9,1,1,367934.000000,315157.000000,79977.000000,37553.000000,10,0,0,0.000000,0.000000,0.000000,22567.000000,8,0,0,0.000000,0.000000,0.000000,60750.000000,6,1,1,255800.000000,190053.000000,65747.000000,33856.000000,2,0,0,0.000000,0.000000,0.000000,30784.000000,1,1,0,121875.000000,118615.000000,0.000000,45143.000000,3,0,0,0.000000,0.000000,0.000000,23797.000000,2,0,0,0.000000,0.000000,0.000000,26787.000000,0,0,0,0.000000,0.000000,0.000000,23026.000000
2,471980.000000,489937.000000,0.000000,1,9,1,1,445052.000000,358760.000000,86292.000000,31128.000000,10,1,0,324661.000000,314944.000000,0.000000,31182.000000,8,1,0,317268.000000,287748.000000,0.000000,24351.000000,1,1,1,277621.000000,249798.000000,27823.000000,25705.000000,7,1,1,271040.000000,207310.000000,89637.000000,30535.000000,8,1,0,144538.000000,141744.000000,0.000000,12469.000000,2,0,0,0.000000,0.000000,0.000000,52377.000000,3,0,0,0.000000,0.000000,0.000000,14251.000000,7,0,0,0.000000,0.000000,0.000000,31038.000000,5,0,0,0.000000,0.000000,0.000000,15192.000000
3,512079.000000,497317.666667,0.000000,1,4,1,1,420502.000000,358760.000000,61742.000000,36195.000000,5,1,1,346780.000000,315141.000000,31639.000000,26865.000000,2,1,0,367616.000000,290681.000000,0.000000,10329.000000,2,1,0,342823.000000,249798.000000,0.000000,48945.000000,1,1,0,213626.000000,199259.000000,0.000000,33451.000000,0,0,0,0.000000,0.000000,0.000000,40541.000000,9,1,1,190330.000000,127334.000000,68862.000000,37388.000000,10,1,1,102817.000000,81635.000000,21182.000000,32958.000000,9,0,0,0.000000,0.000000,0.000000,38093.000000,5,0,0,0.000000,0.000000,0.000000,23889.000000
4,464753.000000,489176.500000,0.000000,1,5,1,1,390399.000000,358760.000000,31639.000000,31584.000000,6,1,1,386232.000000,317877.000000,68355.000000,32956.000000,3,1,0,333321.000000,282473.000000,0.000000,53355.000000,3,0,0,0.000000,0.000000,0.000000,50631.000000,5,1,0,182015.000000,183565.000000,0.000000,32907.000000,1,1,0,163239.000000,155854.000000,0.000000,23804.000000,5,1,0,120346.000000,119385.000000,0.000000,20928.000000,9,0,0,0.000000,0.000000,0.000000,18702.000000,6,0,0,0.000000,0.000000,0.000000,33139.000000,10,1,1,51145.000000,22677.000000,28468.000000,38285.000000
5,478831.000000,487107.400000,0.000000,1,2,1,1,527014.000000,358760.000000,168254.000000,44841.000000,3,1,0,326039.000000,300886.000000,0.000000,39005.000000,10,1,0,270912.000000,262866.000000,0.000000,29650.000000,1,1,0,238102.000000,225052.000000,0.000000,40132.000000,9,0,0,0.000000,0.000000,0.000000,23390.000000,5,0,0,0.000000,0.000000,0.000000,34603.000000,1,1,0,125328.000000,112805.000000,0.000000,16949.000000,3,0,0,0.000000,0.000000,0.000000,33892.000000,3,0,0,0.000000,0.000000,0.000000,36684.000000,3,0,0,0.000000,0.000000,0.000000,11431.000000
6,464507.000000,483340.666667,0.000000,1,4,1,1,420502.000000,358760.000000,61742.000000,36962.000000,6,1,0,343518.000000,317877.000000,0.000000,35740.000000,5,1,1,320300.000000,288081.000000,32219.000000,19859.000000,3,1,0,304333.000000,249798.000000,0.000000,60022.000000,4,1,0,228368.000000,209093.000000,0.000000,19823.000000,9,1,1,220026.000000,176863.000000,67893.000000,25294.000000,3,0,0,0.000000,0.000000,0.000000,32563.000000,2,0,0,0.000000,0.000000,0.000000,36389.000000,4,0,0,0.000000,0.000000,0.000000,13326.000000,6,0,0,0.000000,0.000000,0.000000,22675.000000
7,541465.000000,491644.142857,0.000000,1,0,0,0,0.000000,0.000000,0.000000,17033.000000,4,1,1,380867.000000,317877.000000,62990.000000,53117.000000,9,1,1,363332.000000,281629.000000,84423.000000,36802.000000,6,1,0,244179.000000,233926.000000,0.000000,26430.000000,2,1,0,252918.000000,203893.000000,0.000000,28516.000000,10,1,0,191602.000000,174263.000000,0.000000,40895.000000,7,1,1,193073.000000,138414.000000,82497.000000,49746.000000,3,0,0,0.000000,0.000000,0.000000,27092.000000,0,0,0,0.000000,0.000000,0.000000,21203.000000,5,0,0,0.000000,0.000000,0.000000,10721.000000
8,394873.000000,479547.750000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,13587.000000,10,1,1,347621.000000,317877.000000,29744.000000,47505.000000,9,0,0,0.000000,0.000000,0.000000,47149.000000,0,0,0,0.000000,0.000000,0.000000,60888.000000,1,1,1,220596.000000,192773.000000,27823.000000,19878.000000,7,0,0,0.000000,0.000000,0.000000,30072.000000,3,0,0,0.000000,0.000000,0.000000,25582.000000,10,0,0,0.000000,0.000000,0.000000,15797.000000,0,0,0,0.000000,0.000000,0.000000,22939.000000,3,0,0,0.000000,0.000000,0.000000,53909.000000
9,478327.000000,479412.111111,0.000000,1,8,1,1,433796.000000,358760.000000,75036.000000,52691.000000,4,1,1,370504.000000,311166.000000,59338.000000,31662.000000,0,0,0,0.000000,0.000000,0.000000,28084.000000,4,1,0,265662.000000,242078.000000,0.000000,49462.000000,2,0,0,0.000000,0.000000,0.000000,45896.000000,4,0,0,0.000000,0.000000,0.000000,19310.000000,9,0,0,0.000000,0.000000,0.000000,20148.000000,2,0,0,0.000000,0.000000,0.000000,54127.000000,1,0,0,0.000000,0.000000,0.000000,23817.000000,6,0,0,0.000000,0.000000,0.000000,18756.000000
10,450709.000000,476541.800000,0.000000,1,6,1,1,425811.000000,358760.000000,67051.000000,26354.000000,5,1,1,350096.000000,317877.000000,32219.000000,53499.000000,4,1,0,281516.000000,264678.000000,0.000000,41566.000000,3,0,0,0.000000,0.000000,0.000000,30616.000000,3,0,0,0.000000,0.000000,0.000000,48323.000000,1,1,0,161841.000000,153929.000000,0.000000,27516.000000,6,1,0,131644.000000,126349.000000,0.000000,30781.000000,2,0,0,0.000000,0.000000,0.000000,16007.000000,5,0,0,0.000000,0.000000,0.000000,39811.000000,6,0,0,0.000000,0.000000,0.000000,36966.000000
