Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,518441.000000,518441.000000,1.000000,1,10,1,1,375488.601000,352009.521000,28468.000000,28801.000000,9,1,1,362231.054000,312602.051000,82200.000000,37553.000000,10,0,0,0.000000,0.000000,0.000000,22567.000000,8,0,0,0.000000,0.000000,0.000000,60750.000000,6,1,1,236676.710000,180583.224000,68355.000000,33856.000000,2,0,0,0.000000,0.000000,0.000000,30784.000000,1,1,1,109847.860000,105350.520000,17711.000000,40584.000000,3,0,0,0.000000,0.000000,0.000000,21061.000000,2,0,0,0.000000,0.000000,0.000000,24051.000000,0,0,0,0.000000,0.000000,0.000000,21700.000000
2,463047.000000,490744.000000,0.000000,1,9,1,1,421271.442000,352009.521000,84423.000000,31128.000000,10,1,1,312341.918000,303507.131000,16828.000000,31182.000000,8,1,1,276187.107000,260471.799000,54140.000000,24351.000000,1,1,1,218395.790000,194725.126000,28590.000000,25705.000000,7,0,0,0.000000,0.000000,0.000000,35996.000000,8,0,0,0.000000,0.000000,0.000000,20230.000000,2,0,0,0.000000,0.000000,0.000000,53504.000000,3,0,0,0.000000,0.000000,0.000000,13318.000000,7,0,0,0.000000,0.000000,0.000000,25144.000000,5,0,0,0.000000,0.000000,0.000000,18508.000000
3,532850.000000,504779.333333,1.000000,1,4,1,1,401772.287000,352009.521000,60494.000000,36195.000000,5,1,1,333736.362000,307297.085000,31146.000000,26865.000000,2,1,1,349319.551000,272626.792000,132674.000000,10329.000000,2,0,0,0.000000,0.000000,0.000000,40221.000000,1,1,1,150938.969000,149942.704000,15776.000000,33451.000000,0,0,0,0.000000,0.000000,0.000000,26997.000000,9,0,0,0.000000,0.000000,0.000000,45647.000000,10,1,1,62883.842000,50631.261000,21693.000000,18077.000000,9,0,0,0.000000,0.000000,0.000000,19266.000000,5,0,0,0.000000,0.000000,0.000000,14019.000000
4,505553.000000,504972.750000,0.000000,1,5,1,1,377539.064000,352009.521000,31146.000000,31584.000000,6,1,1,367924.514000,312995.928000,69659.000000,32956.000000,3,1,1,312532.663000,262692.556000,92126.000000,39921.000000,3,0,0,0.000000,0.000000,0.000000,39687.000000,5,0,0,0.000000,0.000000,0.000000,32907.000000,1,1,1,127493.728000,119176.677000,15650.000000,16549.000000,5,0,0,0.000000,0.000000,0.000000,20928.000000,9,0,0,0.000000,0.000000,0.000000,9270.000000,6,0,0,0.000000,0.000000,0.000000,30206.000000,10,1,1,37341.053000,21298.492000,20432.000000,22532.000000
5,530484.000000,510075.000000,1.000000,1,2,1,1,487901.862000,352009.521000,165374.000000,44841.000000,3,1,1,309573.533000,283640.483000,77654.000000,39005.000000,10,1,0,191985.500000,193327.637000,0.000000,29650.000000,1,1,1,173633.654000,163788.081000,15650.000000,31333.000000,9,0,0,0.000000,0.000000,0.000000,23390.000000,5,0,0,0.000000,0.000000,0.000000,29131.000000,1,1,1,77077.869000,76448.743000,16657.000000,15023.000000,3,0,0,0.000000,0.000000,0.000000,27054.000000,3,0,0,0.000000,0.000000,0.000000,12773.000000,3,0,0,0.000000,0.000000,0.000000,2949.000000
6,475776.000000,504358.500000,1.000000,1,4,1,1,401772.287000,352009.521000,60494.000000,36962.000000,6,1,1,328320.886000,307871.531000,43575.000000,35740.000000,5,1,1,273991.747000,247977.132000,31639.000000,19859.000000,3,1,1,255246.992000,212964.747000,104394.000000,47459.000000,4,0,0,0.000000,0.000000,0.000000,14154.000000,9,0,0,0.000000,0.000000,0.000000,16780.000000,3,0,0,0.000000,0.000000,0.000000,19743.000000,2,0,0,0.000000,0.000000,0.000000,22997.000000,4,0,0,0.000000,0.000000,0.000000,10640.000000,6,0,0,0.000000,0.000000,0.000000,11340.000000
7,514033.000000,505740.571429,0.000000,1,0,0,0,0.000000,0.000000,0.000000,17033.000000,4,1,1,370716.958000,318623.328000,61742.000000,53117.000000,9,1,1,339570.896000,267833.170000,84423.000000,36802.000000,6,1,1,230214.890000,218196.004000,41227.000000,26430.000000,2,0,0,0.000000,0.000000,0.000000,28516.000000,10,1,1,151179.755000,138616.097000,17339.000000,40895.000000,7,0,0,0.000000,0.000000,0.000000,38766.000000,3,0,0,0.000000,0.000000,0.000000,29146.000000,0,0,0,0.000000,0.000000,0.000000,23481.000000,5,0,0,0.000000,0.000000,0.000000,15116.000000
8,432178.000000,496545.250000,1.000000,1,0,0,0,0.000000,0.000000,0.000000,13587.000000,10,1,1,343831.382000,318601.846000,28468.000000,47505.000000,9,1,1,309912.009000,267416.279000,61851.000000,44429.000000,0,0,0,0.000000,0.000000,0.000000,60888.000000,1,1,1,202517.664000,180543.240000,27823.000000,17158.000000,7,0,0,0.000000,0.000000,0.000000,30072.000000,3,0,0,0.000000,0.000000,0.000000,16667.000000,10,0,0,0.000000,0.000000,0.000000,6882.000000,0,0,0,0.000000,0.000000,0.000000,22939.000000,3,0,0,0.000000,0.000000,0.000000,53909.000000
9,497347.000000,496634.333333,0.000000,1,8,1,1,411211.666000,352009.521000,75036.000000,52691.000000,4,1,1,347541.484000,300474.344000,60494.000000,31662.000000,0,0,0,0.000000,0.000000,0.000000,28084.000000,4,1,1,240250.680000,221634.029000,34314.000000,49462.000000,2,0,0,0.000000,0.000000,0.000000,40696.000000,4,0,0,0.000000,0.000000,0.000000,19310.000000,9,0,0,0.000000,0.000000,0.000000,20148.000000,2,0,0,0.000000,0.000000,0.000000,50275.000000,1,0,0,0.000000,0.000000,0.000000,18345.000000,6,0,0,0.000000,0.000000,0.000000,16830.000000
10,473040.000000,494274.900000,1.000000,1,6,1,1,404617.839000,352009.521000,68355.000000,26354.000000,5,1,1,331526.377000,304436.964000,31639.000000,53499.000000,4,1,1,268264.004000,251269.936000,34314.000000,41566.000000,3,0,0,0.000000,0.000000,0.000000,30616.000000,3,0,0,0.000000,0.000000,0.000000,48323.000000,1,0,0,0.000000,0.000000,0.000000,25590.000000,6,0,0,0.000000,0.000000,0.000000,33714.000000,2,0,0,0.000000,0.000000,0.000000,16007.000000,5,0,0,0.000000,0.000000,0.000000,38790.000000,6,0,0,0.000000,0.000000,0.000000,24273.000000
