Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,458050.000000,458050.000000,0.000000,1,10,1,1,387866.000000,358760.000000,29106.000000,28801.000000,9,1,0,367934.000000,315157.000000,0.000000,37553.000000,10,1,0,304624.000000,290681.000000,0.000000,22567.000000,8,1,0,299018.000000,249798.000000,0.000000,60750.000000,6,1,1,274840.000000,209093.000000,65747.000000,42016.000000,2,1,0,235692.000000,176863.000000,0.000000,36224.000000,1,1,0,144274.000000,141014.000000,0.000000,45143.000000,3,0,0,0.000000,0.000000,0.000000,40330.000000,2,0,0,0.000000,0.000000,0.000000,26787.000000,0,0,0,0.000000,0.000000,0.000000,23026.000000
2,416636.000000,437343.000000,0.000000,1,9,1,1,445052.000000,358760.000000,86292.000000,31128.000000,10,1,0,324661.000000,314944.000000,0.000000,31182.000000,8,1,0,317268.000000,287748.000000,0.000000,24351.000000,1,1,1,277621.000000,249798.000000,27823.000000,25705.000000,7,1,0,271040.000000,207310.000000,0.000000,37667.000000,8,1,0,210747.000000,163865.000000,0.000000,23684.000000,2,0,0,0.000000,0.000000,0.000000,55310.000000,3,0,0,0.000000,0.000000,0.000000,21811.000000,7,0,0,0.000000,0.000000,0.000000,31038.000000,5,0,0,0.000000,0.000000,0.000000,20645.000000
3,541591.000000,472092.333333,0.000000,1,4,1,1,420502.000000,358760.000000,61742.000000,36195.000000,5,1,0,346780.000000,315141.000000,0.000000,26865.000000,2,1,0,384881.000000,290681.000000,0.000000,10329.000000,2,1,1,357642.000000,249798.000000,152294.000000,30903.000000,1,0,0,0.000000,0.000000,0.000000,33451.000000,0,0,0,0.000000,0.000000,0.000000,26997.000000,9,1,0,149729.000000,103218.000000,0.000000,45647.000000,10,1,0,77390.000000,68825.000000,0.000000,28200.000000,9,0,0,0.000000,0.000000,0.000000,39618.000000,5,1,1,41719.000000,13038.000000,28681.000000,20669.000000
4,438463.000000,463685.000000,0.000000,1,5,1,0,390399.000000,358760.000000,0.000000,31584.000000,6,1,1,386232.000000,317877.000000,68355.000000,32956.000000,3,1,0,353053.000000,282473.000000,0.000000,53355.000000,3,1,0,299072.000000,239807.000000,0.000000,50631.000000,5,1,0,217034.000000,195413.000000,0.000000,32907.000000,1,1,0,173304.000000,165919.000000,0.000000,23804.000000,5,1,0,151024.000000,124734.000000,0.000000,20928.000000,9,1,0,174878.000000,97840.000000,0.000000,18702.000000,6,0,0,0.000000,0.000000,0.000000,34922.000000,10,1,1,52928.000000,24460.000000,28468.000000,41851.000000
5,478831.000000,466714.200000,0.000000,1,2,1,1,527014.000000,358760.000000,168254.000000,44841.000000,3,1,0,326039.000000,300886.000000,0.000000,39005.000000,10,1,0,270912.000000,262866.000000,0.000000,29650.000000,1,1,0,238102.000000,225052.000000,0.000000,40132.000000,9,0,0,0.000000,0.000000,0.000000,23390.000000,5,0,0,0.000000,0.000000,0.000000,34603.000000,1,1,0,125328.000000,112805.000000,0.000000,16949.000000,3,0,0,0.000000,0.000000,0.000000,33892.000000,3,0,0,0.000000,0.000000,0.000000,36684.000000,3,0,0,0.000000,0.000000,0.000000,11431.000000
6,414212.000000,457963.833333,0.000000,1,4,1,1,420502.000000,358760.000000,61742.000000,36962.000000,6,1,0,343518.000000,317877.000000,0.000000,35740.000000,5,1,1,320300.000000,288081.000000,32219.000000,19859.000000,3,1,0,304333.000000,249798.000000,0.000000,60022.000000,4,1,0,228368.000000,209093.000000,0.000000,19823.000000,9,1,0,220026.000000,176863.000000,0.000000,25294.000000,3,1,0,198068.000000,138414.000000,0.000000,32563.000000,2,0,0,0.000000,0.000000,0.000000,53987.000000,4,0,0,0.000000,0.000000,0.000000,13326.000000,6,0,0,0.000000,0.000000,0.000000,22675.000000
7,459972.000000,458250.714286,0.000000,1,0,0,0,0.000000,0.000000,0.000000,17033.000000,4,1,1,380867.000000,317877.000000,62990.000000,53117.000000,9,1,0,363332.000000,281629.000000,0.000000,36802.000000,6,1,0,244179.000000,233926.000000,0.000000,26430.000000,2,1,0,281678.000000,203893.000000,0.000000,28516.000000,10,1,1,204007.000000,174263.000000,29744.000000,40895.000000,7,1,0,199995.000000,138414.000000,0.000000,49746.000000,3,1,0,145752.000000,98384.000000,0.000000,29146.000000,0,0,0,0.000000,0.000000,0.000000,26823.000000,5,1,1,57975.000000,24596.000000,33379.000000,25351.000000
8,394873.000000,450328.500000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,13587.000000,10,1,1,347621.000000,317877.000000,29744.000000,47505.000000,9,0,0,0.000000,0.000000,0.000000,47149.000000,0,0,0,0.000000,0.000000,0.000000,60888.000000,1,1,1,220596.000000,192773.000000,27823.000000,19878.000000,7,0,0,0.000000,0.000000,0.000000,30072.000000,3,0,0,0.000000,0.000000,0.000000,25582.000000,10,0,0,0.000000,0.000000,0.000000,15797.000000,0,0,0,0.000000,0.000000,0.000000,22939.000000,3,0,0,0.000000,0.000000,0.000000,53909.000000
9,462216.000000,451649.333333,0.000000,1,8,1,1,433796.000000,358760.000000,75036.000000,52691.000000,4,1,0,370504.000000,311166.000000,0.000000,31662.000000,0,0,0,0.000000,0.000000,0.000000,28084.000000,4,1,0,304304.000000,247278.000000,0.000000,49462.000000,2,0,0,0.000000,0.000000,0.000000,51096.000000,4,1,0,201497.000000,156303.000000,0.000000,19310.000000,9,0,0,0.000000,0.000000,0.000000,20148.000000,2,0,0,0.000000,0.000000,0.000000,56727.000000,1,1,1,81381.000000,56626.000000,24755.000000,23817.000000,6,0,0,0.000000,0.000000,0.000000,29428.000000
10,453122.000000,451796.600000,0.000000,1,6,1,0,425811.000000,358760.000000,0.000000,26354.000000,5,1,1,350096.000000,317877.000000,32219.000000,53499.000000,4,1,0,329488.000000,270150.000000,0.000000,41566.000000,3,0,0,0.000000,0.000000,0.000000,30616.000000,3,0,0,0.000000,0.000000,0.000000,48323.000000,1,1,1,188622.000000,159265.000000,29357.000000,27516.000000,6,1,0,160758.000000,126349.000000,0.000000,30781.000000,2,0,0,0.000000,0.000000,0.000000,16007.000000,5,0,0,0.000000,0.000000,0.000000,39811.000000,6,1,1,69012.000000,24263.000000,44749.000000,32324.000000
11,396028.000000,446726.727273,0.000000,1,3,1,0,480298.000000,358760.000000,0.000000,36998.000000,3,1,0,434163.000000,317877.000000,0.000000,27801.000000,9,1,1,375104.000000,290681.000000,84423.000000,59134.000000,10,1,0,245377.000000,233478.000000,0.000000,15812.000000,7,0,0,0.000000,0.000000,0.000000,54750.000000,9,0,0,0.000000,0.000000,0.000000,30832.000000,3,0,0,0.000000,0.000000,0.000000,12290.000000,2,0,0,0.000000,0.000000,0.000000,39431.000000,9,0,0,0.000000,0.000000,0.000000,18909.000000,7,0,0,0.000000,0.000000,0.000000,15648.000000
12,508144.000000,451844.833333,0.000000,1,2,1,1,527014.000000,358760.000000,168254.000000,33048.000000,1,1,0,327134.000000,312011.000000,0.000000,41511.000000,9,1,0,291293.000000,273919.000000,0.000000,30527.000000,7,1,0,269941.000000,233452.000000,0.000000,24495.000000,5,1,0,215620.000000,206573.000000,0.000000,54234.000000,7,0,0,0.000000,0.000000,0.000000,43648.000000,6,0,0,0.000000,0.000000,0.000000,36613.000000,3,0,0,0.000000,0.000000,0.000000,30570.000000,10,0,0,0.000000,0.000000,0.000000,3980.000000,1,1,1,33631.000000,17594.000000,19658.000000,21606.000000
13,428024.000000,450012.461538,0.000000,1,8,1,1,433796.000000,358760.000000,75036.000000,33975.000000,3,1,0,361756.000000,317877.000000,0.000000,20117.000000,9,1,0,309160.000000,290681.000000,0.000000,56411.000000,4,1,0,298365.000000,237871.000000,0.000000,39156.000000,0,0,0,0.000000,0.000000,0.000000,55270.000000,10,1,0,161164.000000,161743.000000,0.000000,44107.000000,9,0,0,0.000000,0.000000,0.000000,6444.000000,0,0,0,0.000000,0.000000,0.000000,34488.000000,10,0,0,0.000000,0.000000,0.000000,48146.000000,0,0,0,0.000000,0.000000,0.000000,14874.000000
14,483053.000000,452372.500000,0.000000,1,4,1,1,420502.000000,358760.000000,61742.000000,29342.000000,2,1,0,400717.000000,309669.000000,0.000000,36844.000000,0,0,0,0.000000,0.000000,0.000000,27889.000000,9,1,1,328965.000000,247062.000000,84423.000000,20633.000000,2,1,0,266562.000000,209093.000000,0.000000,47529.000000,1,1,0,178764.000000,157891.000000,0.000000,17379.000000,3,0,0,0.000000,0.000000,0.000000,36762.000000,2,0,0,0.000000,0.000000,0.000000,41254.000000,0,0,0,0.000000,0.000000,0.000000,43940.000000,10,1,1,40854.000000,22750.000000,18104.000000,17212.000000
15,488430.000000,454776.333333,0.000000,1,3,1,0,480298.000000,358760.000000,0.000000,40832.000000,3,1,0,436983.000000,317877.000000,0.000000,39178.000000,0,0,0,0.000000,0.000000,0.000000,28696.000000,8,1,1,321432.000000,249798.000000,71634.000000,37668.000000,4,1,0,255231.000000,204053.000000,0.000000,29817.000000,2,0,0,0.000000,0.000000,0.000000,62689.000000,0,0,0,0.000000,0.000000,0.000000,49878.000000,0,0,0,0.000000,0.000000,0.000000,31751.000000,6,1,1,104484.000000,62639.000000,51923.000000,22533.000000,0,0,0,0.000000,0.000000,0.000000,21831.000000
