Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,436847.000000,436847.000000,0.000000,1,3,1,1,449255.773000,352362.780000,121538.000000,40927.000000,0,0,0,0.000000,0.000000,0.000000,42349.000000,3,1,1,269274.982000,242557.095000,80014.000000,26669.000000,3,0,0,0.000000,0.000000,0.000000,13640.000000,5,0,0,0.000000,0.000000,0.000000,33004.000000,9,0,0,0.000000,0.000000,0.000000,22310.000000,8,0,0,0.000000,0.000000,0.000000,16802.000000,7,0,0,0.000000,0.000000,0.000000,20393.000000,5,0,0,0.000000,0.000000,0.000000,6414.000000,0,0,0,0.000000,0.000000,0.000000,12787.000000
2,530243.000000,483545.000000,1.000000,1,2,1,1,488848.981000,352362.780000,165374.000000,32722.000000,3,1,1,318628.150000,289000.237000,77654.000000,17404.000000,3,1,0,198470.800000,216520.768000,0.000000,40586.000000,4,0,0,0.000000,0.000000,0.000000,38366.000000,9,1,0,131566.106000,140559.613000,0.000000,34596.000000,5,0,0,0.000000,0.000000,0.000000,24315.000000,10,0,0,0.000000,0.000000,0.000000,37388.000000,4,0,0,0.000000,0.000000,0.000000,29972.000000,0,0,0,0.000000,0.000000,0.000000,13290.000000,2,0,0,0.000000,0.000000,0.000000,18576.000000
3,539382.000000,502157.333333,0.000000,1,2,1,1,488848.981000,352362.780000,165374.000000,40355.000000,5,1,1,297933.906000,287657.397000,20609.000000,47717.000000,0,0,0,0.000000,0.000000,0.000000,43247.000000,2,0,0,0.000000,0.000000,0.000000,30581.000000,4,1,1,162967.425000,162188.744000,47438.000000,29860.000000,0,0,0,0.000000,0.000000,0.000000,17780.000000,0,0,0,0.000000,0.000000,0.000000,35144.000000,10,1,1,59355.667000,46432.674000,21200.000000,20296.000000,3,0,0,0.000000,0.000000,0.000000,12549.000000,6,0,0,0.000000,0.000000,0.000000,7232.000000
4,548192.000000,513666.000000,1.000000,1,7,1,1,456576.445000,352362.780000,131837.000000,40246.000000,4,1,1,309364.821000,278644.601000,48662.000000,68281.000000,0,0,0,0.000000,0.000000,0.000000,44801.000000,5,0,0,0.000000,0.000000,0.000000,21909.000000,1,1,1,162175.814000,144198.117000,27009.000000,25208.000000,3,0,0,0.000000,0.000000,0.000000,17246.000000,8,1,1,122680.212000,84376.442000,48148.000000,31552.000000,0,0,0,0.000000,0.000000,0.000000,15122.000000,8,0,0,0.000000,0.000000,0.000000,16660.000000,3,0,0,0.000000,0.000000,0.000000,11511.000000
5,480735.000000,507079.800000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,29139.000000,0,0,0,0.000000,0.000000,0.000000,38931.000000,0,0,0,0.000000,0.000000,0.000000,33957.000000,0,0,0,0.000000,0.000000,0.000000,60625.000000,2,1,1,343975.978000,211242.614000,165374.000000,22409.000000,2,0,0,0.000000,0.000000,0.000000,22655.000000,2,0,0,0.000000,0.000000,0.000000,28221.000000,3,0,0,0.000000,0.000000,0.000000,13092.000000,5,1,1,79543.296000,57626.597000,25255.000000,25478.000000,9,0,0,0.000000,0.000000,0.000000,15599.000000
6,488127.000000,503921.000000,1.000000,1,10,1,1,376184.701000,352362.780000,28468.000000,24512.000000,2,1,1,430855.908000,313274.432000,165374.000000,22787.000000,0,0,0,0.000000,0.000000,0.000000,18783.000000,0,0,0,0.000000,0.000000,0.000000,19634.000000,0,0,0,0.000000,0.000000,0.000000,3709.000000,4,1,1,171928.127000,151343.829000,36810.000000,23097.000000,4,0,0,0.000000,0.000000,0.000000,36047.000000,5,1,1,97357.978000,77012.442000,24528.000000,29101.000000,9,0,0,0.000000,0.000000,0.000000,34417.000000,3,0,0,0.000000,0.000000,0.000000,20860.000000
7,504389.000000,503987.857143,0.000000,1,1,1,1,376254.380000,352362.780000,30891.000000,19105.000000,7,1,1,419232.108000,312357.406000,131837.000000,21962.000000,7,1,1,311884.692000,256968.291000,94397.000000,28986.000000,9,1,1,191298.312000,185959.886000,50052.000000,32072.000000,0,0,0,0.000000,0.000000,0.000000,24803.000000,2,0,0,0.000000,0.000000,0.000000,5192.000000,2,0,0,0.000000,0.000000,0.000000,34572.000000,0,0,0,0.000000,0.000000,0.000000,8692.000000,8,0,0,0.000000,0.000000,0.000000,14353.000000,0,0,0,0.000000,0.000000,0.000000,7475.000000
8,530880.000000,507349.375000,1.000000,1,8,1,1,412430.146000,352362.780000,75036.000000,20233.000000,7,1,1,367782.063000,304565.991000,113117.000000,52428.000000,1,1,1,243067.463000,216616.707000,30891.000000,35111.000000,10,0,0,0.000000,0.000000,0.000000,25590.000000,8,0,0,0.000000,0.000000,0.000000,34449.000000,3,0,0,0.000000,0.000000,0.000000,24087.000000,6,1,1,110982.832000,104011.519000,44879.000000,11989.000000,4,0,0,0.000000,0.000000,0.000000,17920.000000,0,0,0,0.000000,0.000000,0.000000,9749.000000,2,0,0,0.000000,0.000000,0.000000,35401.000000
9,511738.000000,507837.000000,0.000000,1,1,1,1,376254.380000,352362.780000,30891.000000,39193.000000,5,1,1,333764.951000,310479.857000,30653.000000,48762.000000,2,1,1,332189.890000,258653.352000,126134.000000,33946.000000,8,1,1,215222.430000,181218.767000,66162.000000,34960.000000,2,0,0,0.000000,0.000000,0.000000,31444.000000,3,0,0,0.000000,0.000000,0.000000,20317.000000,5,0,0,0.000000,0.000000,0.000000,11584.000000,1,0,0,0.000000,0.000000,0.000000,17235.000000,8,0,0,0.000000,0.000000,0.000000,10655.000000,3,0,0,0.000000,0.000000,0.000000,9802.000000
10,487445.000000,505797.800000,1.000000,1,1,1,1,376254.380000,352362.780000,30891.000000,21620.000000,6,1,1,347607.810000,312197.447000,55705.000000,42251.000000,8,1,1,307972.240000,248659.801000,75036.000000,47955.000000,0,0,0,0.000000,0.000000,0.000000,42990.000000,0,0,0,0.000000,0.000000,0.000000,35349.000000,0,0,0,0.000000,0.000000,0.000000,34931.000000,6,0,0,0.000000,0.000000,0.000000,35743.000000,2,0,0,0.000000,0.000000,0.000000,12893.000000,3,0,0,0.000000,0.000000,0.000000,17511.000000,10,0,0,0.000000,0.000000,0.000000,34570.000000
11,528538.000000,507865.090909,0.000000,1,2,1,1,488848.981000,352362.780000,165374.000000,20733.000000,1,1,1,303902.752000,293479.409000,19005.000000,28192.000000,8,1,1,282048.443000,253823.529000,50850.000000,32590.000000,5,1,1,208968.971000,196299.354000,19506.000000,33722.000000,3,0,0,0.000000,0.000000,0.000000,17297.000000,7,0,0,0.000000,0.000000,0.000000,51722.000000,6,1,1,98621.968000,91283.460000,45009.000000,23584.000000,9,0,0,0.000000,0.000000,0.000000,13560.000000,3,0,0,0.000000,0.000000,0.000000,4321.000000,6,0,0,0.000000,0.000000,0.000000,3073.000000
12,504062.000000,507548.166667,1.000000,1,2,1,1,488848.981000,352362.780000,165374.000000,22863.000000,3,1,1,323933.019000,291772.636000,77654.000000,39225.000000,8,1,0,206381.566000,212166.602000,0.000000,22515.000000,3,0,0,0.000000,0.000000,0.000000,32521.000000,0,0,0,0.000000,0.000000,0.000000,33401.000000,4,0,0,0.000000,0.000000,0.000000,31748.000000,5,1,1,89159.875000,88018.482000,23542.000000,15492.000000,2,0,0,0.000000,0.000000,0.000000,9545.000000,1,1,1,44415.947000,28904.550000,18364.000000,6487.000000,2,0,0,0.000000,0.000000,0.000000,5331.000000
13,524614.000000,508860.923077,0.000000,1,8,1,1,412430.146000,352362.780000,75036.000000,41148.000000,4,1,1,340559.320000,289355.764000,60494.000000,41929.000000,2,0,0,0.000000,0.000000,0.000000,64004.000000,10,0,0,0.000000,0.000000,0.000000,52644.000000,6,0,0,0.000000,0.000000,0.000000,17772.000000,4,1,1,144373.627000,136161.116000,39074.000000,26422.000000,5,1,1,98781.280000,81325.539000,24996.000000,21050.000000,1,0,0,0.000000,0.000000,0.000000,17739.000000,9,0,0,0.000000,0.000000,0.000000,15743.000000,5,0,0,0.000000,0.000000,0.000000,26563.000000
14,530024.000000,510372.571429,1.000000,1,2,1,1,488848.981000,352362.780000,165374.000000,41640.000000,3,1,1,311409.171000,285818.049000,77654.000000,88958.000000,2,0,0,0.000000,0.000000,0.000000,23388.000000,1,1,1,135208.637000,124607.792000,15650.000000,14741.000000,7,0,0,0.000000,0.000000,0.000000,10795.000000,9,0,0,0.000000,0.000000,0.000000,10287.000000,8,0,0,0.000000,0.000000,0.000000,22505.000000,3,0,0,0.000000,0.000000,0.000000,21132.000000,8,0,0,0.000000,0.000000,0.000000,19991.000000,3,0,0,0.000000,0.000000,0.000000,17909.000000
15,520890.000000,511073.733333,0.000000,1,2,1,1,488848.981000,352362.780000,165374.000000,38876.000000,4,1,1,302645.268000,284254.345000,36786.000000,19337.000000,8,1,1,264646.171000,238905.080000,49926.000000,42505.000000,8,0,0,0.000000,0.000000,0.000000,24316.000000,0,0,0,0.000000,0.000000,0.000000,28600.000000,4,0,0,0.000000,0.000000,0.000000,23328.000000,3,0,0,0.000000,0.000000,0.000000,13540.000000,9,0,0,0.000000,0.000000,0.000000,28013.000000,8,0,0,0.000000,0.000000,0.000000,20909.000000,3,0,0,0.000000,0.000000,0.000000,29380.000000
16,551200.000000,513581.625000,1.000000,1,7,1,1,456576.445000,352362.780000,131837.000000,52674.000000,2,1,1,331253.390000,276597.128000,119594.000000,40709.000000,5,1,0,181776.352000,182629.804000,0.000000,33541.000000,10,0,0,0.000000,0.000000,0.000000,25863.000000,1,1,1,139009.037000,122667.343000,28303.000000,24341.000000,7,0,0,0.000000,0.000000,0.000000,18311.000000,8,0,0,0.000000,0.000000,0.000000,15664.000000,6,0,0,0.000000,0.000000,0.000000,37200.000000,5,0,0,0.000000,0.000000,0.000000,11931.000000,2,0,0,0.000000,0.000000,0.000000,11232.000000
17,519522.000000,513931.058824,0.000000,1,0,0,0,0.000000,0.000000,0.000000,46868.000000,3,1,1,406716.487000,315560.952000,121538.000000,29812.000000,9,1,1,278292.228000,253887.881000,51648.000000,20132.000000,4,1,1,230856.704000,201891.134000,47878.000000,31627.000000,5,1,0,151999.489000,152697.875000,0.000000,14431.000000,1,1,1,148179.446000,131952.425000,25235.000000,40583.000000,5,0,0,0.000000,0.000000,0.000000,8024.000000,10,0,0,0.000000,0.000000,0.000000,41789.000000,2,0,0,0.000000,0.000000,0.000000,26034.000000,4,0,0,0.000000,0.000000,0.000000,13923.000000
18,511845.000000,513815.166667,1.000000,1,7,1,1,456576.445000,352362.780000,131837.000000,33587.000000,8,1,1,314932.924000,286798.719000,48148.000000,19289.000000,1,1,1,266882.291000,239401.911000,30891.000000,43171.000000,0,0,0,0.000000,0.000000,0.000000,31281.000000,5,1,1,175980.188000,160373.502000,23776.000000,27727.000000,1,1,1,138291.764000,122487.660000,22120.000000,13177.000000,4,1,1,112909.619000,93619.019000,36694.000000,27604.000000,0,0,0,0.000000,0.000000,0.000000,6022.000000,7,0,0,0.000000,0.000000,0.000000,11895.000000,2,0,0,0.000000,0.000000,0.000000,4626.000000
19,517267.000000,513996.842105,0.000000,1,3,1,1,449255.773000,352362.780000,121538.000000,20929.000000,1,1,1,318326.421000,294225.703000,30891.000000,25894.000000,10,1,1,264632.553000,252375.113000,17850.000000,39212.000000,7,1,1,250207.893000,211116.783000,89637.000000,30409.000000,0,0,0,0.000000,0.000000,0.000000,12554.000000,7,0,0,0.000000,0.000000,0.000000,31507.000000,10,0,0,0.000000,0.000000,0.000000,32237.000000,10,0,0,0.000000,0.000000,0.000000,29030.000000,10,0,0,0.000000,0.000000,0.000000,14168.000000,7,0,0,0.000000,0.000000,0.000000,21411.000000
20,454159.000000,511004.950000,1.000000,1,7,1,1,456576.445000,352362.780000,131837.000000,55922.000000,9,0,0,0.000000,0.000000,0.000000,52766.000000,4,1,1,256160.786000,224122.704000,57026.000000,16655.000000,10,0,0,0.000000,0.000000,0.000000,15839.000000,7,0,0,0.000000,0.000000,0.000000,24244.000000,1,1,1,146830.284000,130311.106000,26242.000000,13808.000000,9,0,0,0.000000,0.000000,0.000000,20260.000000,2,0,0,0.000000,0.000000,0.000000,17125.000000,7,0,0,0.000000,0.000000,0.000000,16380.000000,3,0,0,0.000000,0.000000,0.000000,6055.000000
21,485029.000000,509768.000000,0.000000,1,2,1,1,488848.981000,352362.780000,165374.000000,37299.000000,6,1,1,298246.237000,288310.660000,43575.000000,16532.000000,7,0,0,0.000000,0.000000,0.000000,47272.000000,0,0,0,0.000000,0.000000,0.000000,23374.000000,1,1,0,158180.205000,162118.803000,0.000000,20332.000000,4,0,0,0.000000,0.000000,0.000000,33026.000000,0,0,0,0.000000,0.000000,0.000000,38978.000000,1,0,0,0.000000,0.000000,0.000000,29677.000000,3,0,0,0.000000,0.000000,0.000000,10734.000000,7,0,0,0.000000,0.000000,0.000000,18856.000000
22,521581.000000,510304.954545,1.000000,1,4,1,1,401571.766000,352362.780000,60494.000000,39673.000000,10,1,1,330859.823000,306643.549000,28468.000000,50123.000000,3,1,1,325959.337000,268445.297000,92126.000000,29536.000000,4,1,1,211974.752000,203750.739000,37942.000000,39855.000000,6,0,0,0.000000,0.000000,0.000000,32393.000000,7,0,0,0.000000,0.000000,0.000000,36008.000000,9,0,0,0.000000,0.000000,0.000000,19424.000000,10,0,0,0.000000,0.000000,0.000000,32026.000000,8,0,0,0.000000,0.000000,0.000000,17292.000000,3,0,0,0.000000,0.000000,0.000000,6221.000000
23,508554.000000,510228.826087,0.000000,1,5,1,1,377704.158000,352362.780000,31639.000000,44550.000000,6,1,1,365694.966000,310261.978000,68355.000000,24031.000000,7,1,1,327271.447000,265668.369000,99981.000000,27005.000000,6,0,0,0.000000,0.000000,0.000000,35608.000000,5,0,0,0.000000,0.000000,0.000000,45166.000000,0,0,0,0.000000,0.000000,0.000000,40178.000000,6,0,0,0.000000,0.000000,0.000000,19751.000000,9,0,0,0.000000,0.000000,0.000000,12021.000000,3,0,0,0.000000,0.000000,0.000000,17869.000000,6,0,0,0.000000,0.000000,0.000000,42400.000000
24,522811.000000,510753.083333,1.000000,1,0,0,0,0.000000,0.000000,0.000000,24845.000000,2,1,1,456025.998000,318072.339000,165374.000000,61321.000000,10,1,1,249525.140000,241709.214000,17339.000000,59653.000000,0,0,0,0.000000,0.000000,0.000000,30465.000000,5,0,0,0.000000,0.000000,0.000000,28533.000000,1,1,1,139019.506000,129652.745000,17951.000000,38978.000000,9,0,0,0.000000,0.000000,0.000000,37073.000000,0,0,0,0.000000,0.000000,0.000000,16196.000000,8,0,0,0.000000,0.000000,0.000000,18796.000000,2,0,0,0.000000,0.000000,0.000000,6287.000000
25,539387.000000,511898.440000,0.000000,1,9,1,1,422790.516000,352362.780000,84423.000000,18998.000000,8,1,1,335081.130000,304844.427000,52994.000000,44822.000000,8,1,0,244356.490000,244805.998000,0.000000,39670.000000,7,1,1,248126.248000,215718.859000,89637.000000,26753.000000,7,0,0,0.000000,0.000000,0.000000,33100.000000,9,0,0,0.000000,0.000000,0.000000,33956.000000,4,1,1,115217.644000,70870.104000,59338.000000,20734.000000,0,0,0,0.000000,0.000000,0.000000,12633.000000,8,0,0,0.000000,0.000000,0.000000,18649.000000,3,0,0,0.000000,0.000000,0.000000,3680.000000
