Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,378175.000000,378175.000000,1.000000,1,0,0,0,0.000000,0.000000,0.000000,33394.000000,4,1,0,357556.868000,326823.247000,0.000000,43003.000000,7,1,0,359348.503000,289809.527000,0.000000,22982.000000,4,1,0,284725.644000,252910.172000,0.000000,45598.000000,4,1,0,247156.127000,214607.144000,0.000000,50278.000000,2,1,0,269887.806000,179129.569000,0.000000,34203.000000,0,0,0,0.000000,0.000000,0.000000,23298.000000,2,1,0,205507.106000,106649.437000,0.000000,48683.000000,1,1,0,98617.826000,72130.712000,0.000000,45046.000000,9,1,0,86514.491000,35403.878000,0.000000,31690.000000
2,349355.000000,363765.000000,1.000000,1,5,1,0,424921.557000,362500.340000,0.000000,27715.000000,7,1,0,402407.355000,325663.682000,0.000000,34676.000000,5,1,0,358413.859000,288857.951000,0.000000,21062.000000,9,1,0,309006.280000,252199.888000,0.000000,41937.000000,8,1,0,299787.712000,214165.779000,0.000000,29328.000000,3,1,0,270336.560000,179720.490000,0.000000,46872.000000,0,0,0,0.000000,0.000000,0.000000,39380.000000,9,1,0,162635.353000,106725.024000,0.000000,41608.000000,6,1,0,111093.079000,72381.198000,0.000000,39115.000000,2,0,0,0.000000,0.000000,0.000000,27662.000000
3,379310.000000,368946.666667,2.000000,1,6,1,0,399803.814000,362500.340000,0.000000,49678.000000,2,1,0,410762.874000,325306.982000,0.000000,25737.000000,7,1,0,356160.649000,289646.223000,0.000000,32178.000000,6,1,0,292962.277000,251918.303000,0.000000,51361.000000,7,1,0,282388.302000,213898.645000,0.000000,23865.000000,2,1,0,279085.637000,178774.364000,0.000000,27172.000000,7,1,0,219291.214000,142629.358000,0.000000,51225.000000,7,1,0,179100.255000,104845.186000,0.000000,25068.000000,0,0,0,0.000000,0.000000,0.000000,14911.000000,1,1,1,62612.870000,35236.184000,28298.000000,49817.000000
4,398273.000000,376278.250000,0.000000,1,10,1,0,410631.801000,362500.340000,0.000000,48046.000000,1,1,0,343942.931000,324788.773000,0.000000,48670.000000,10,1,0,323038.264000,287443.428000,0.000000,27111.000000,8,1,0,307252.811000,250716.498000,0.000000,42789.000000,6,1,0,243033.987000,213685.391000,0.000000,23142.000000,0,0,0,0.000000,0.000000,0.000000,51343.000000,9,1,0,179603.600000,142464.698000,0.000000,53363.000000,9,1,0,135341.875000,104492.555000,0.000000,37447.000000,7,0,0,0.000000,0.000000,0.000000,28489.000000,3,0,0,0.000000,0.000000,0.000000,37873.000000
5,337975.000000,368617.600000,1.000000,1,0,0,0,0.000000,0.000000,0.000000,48642.000000,10,1,0,373042.731000,325849.611000,0.000000,35186.000000,7,1,0,359419.551000,289942.974000,0.000000,45024.000000,10,1,0,294550.639000,250005.859000,0.000000,36170.000000,8,1,0,287141.326000,212769.600000,0.000000,18952.000000,0,0,0,0.000000,0.000000,0.000000,36838.000000,6,1,0,180231.516000,142662.686000,0.000000,22313.000000,0,0,0,0.000000,0.000000,0.000000,25808.000000,0,0,0,0.000000,0.000000,0.000000,17821.000000,5,1,0,112213.077000,35583.507000,0.000000,51221.000000
6,316560.000000,359941.333333,1.000000,1,0,0,0,0.000000,0.000000,0.000000,40010.000000,2,1,0,417178.686000,326015.901000,0.000000,34024.000000,0,0,0,0.000000,0.000000,0.000000,31144.000000,6,1,0,283980.610000,247709.586000,0.000000,35092.000000,3,1,0,287431.087000,210363.090000,0.000000,31521.000000,7,1,0,251581.871000,176548.840000,0.000000,41670.000000,6,1,0,175866.578000,140559.551000,0.000000,27821.000000,1,1,0,129642.691000,104425.891000,0.000000,25401.000000,6,1,0,112930.868000,70542.394000,0.000000,21952.000000,10,1,0,98252.625000,34331.496000,0.000000,27925.000000
7,333590.000000,356176.857143,1.000000,1,2,1,0,452459.911000,362500.340000,0.000000,26387.000000,9,1,0,375604.201000,327015.284000,0.000000,43468.000000,9,1,0,339451.365000,290451.776000,0.000000,28285.000000,8,1,0,331029.154000,252888.475000,0.000000,30447.000000,1,1,0,238113.181000,215573.726000,0.000000,33827.000000,8,1,0,257735.533000,179490.435000,0.000000,20962.000000,4,1,0,180050.920000,143248.836000,0.000000,28688.000000,0,0,0,0.000000,0.000000,0.000000,21425.000000,4,1,0,112239.384000,72660.342000,0.000000,51803.000000,1,1,1,61058.776000,35365.958000,27389.000000,20909.000000
8,354502.000000,355967.500000,1.000000,1,3,1,0,434699.438000,362500.340000,0.000000,25788.000000,3,1,0,403597.263000,325122.184000,0.000000,26103.000000,9,1,0,342770.369000,288691.416000,0.000000,44527.000000,9,1,0,302784.886000,252116.254000,0.000000,35253.000000,5,1,0,279931.594000,214516.253000,0.000000,21296.000000,8,1,0,256889.004000,180606.591000,0.000000,26143.000000,4,1,0,184923.708000,143964.213000,0.000000,39586.000000,0,0,0,0.000000,0.000000,0.000000,51599.000000,0,0,0,0.000000,0.000000,0.000000,40328.000000,6,1,0,78909.461000,35563.641000,0.000000,43879.000000
9,320497.000000,352026.333333,1.000000,1,3,1,0,434699.438000,362500.340000,0.000000,29795.000000,2,1,0,420737.090000,326370.559000,0.000000,31718.000000,10,1,0,342937.342000,290239.390000,0.000000,49118.000000,10,1,0,304159.849000,253070.064000,0.000000,20130.000000,5,1,0,285951.342000,215320.982000,0.000000,45815.000000,3,1,0,257543.983000,180499.094000,0.000000,15364.000000,3,1,0,225784.336000,144276.395000,0.000000,20283.000000,10,1,0,169295.064000,106737.440000,0.000000,71043.000000,0,0,0,0.000000,0.000000,0.000000,18026.000000,2,0,0,0.000000,0.000000,0.000000,19205.000000
10,349913.000000,351815.000000,1.000000,1,7,1,0,432673.438000,362500.340000,0.000000,38771.000000,8,1,0,393712.002000,325606.088000,0.000000,32708.000000,2,1,0,375398.175000,289586.032000,0.000000,39901.000000,0,0,0,0.000000,0.000000,0.000000,42640.000000,7,1,0,276570.203000,213802.202000,0.000000,33277.000000,1,1,0,194049.478000,178549.686000,0.000000,29469.000000,8,1,0,214402.438000,143188.222000,0.000000,38490.000000,4,1,0,128943.194000,106681.202000,0.000000,23631.000000,7,1,0,152539.490000,72648.103000,0.000000,42164.000000,6,0,0,0.000000,0.000000,0.000000,28862.000000
