Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,433207.000000,433207.000000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,40659.000000,0,0,0,0.000000,0.000000,0.000000,23907.000000,9,1,1,340305.090000,288328.792000,60576.000000,39355.000000,3,1,1,283007.195000,245936.836000,71594.000000,40301.000000,5,0,0,0.000000,0.000000,0.000000,13740.000000,3,0,0,0.000000,0.000000,0.000000,24532.000000,10,0,0,0.000000,0.000000,0.000000,46851.000000,0,0,0,0.000000,0.000000,0.000000,27056.000000,7,0,0,0.000000,0.000000,0.000000,23120.000000,2,0,0,0.000000,0.000000,0.000000,21516.000000
2,437894.000000,435550.500000,0.000000,1,6,1,1,396621.861000,358591.496000,48787.000000,44472.000000,8,1,1,349042.971000,313801.404000,70181.000000,51318.000000,7,1,0,219558.593000,234492.158000,0.000000,31088.000000,8,0,0,0.000000,0.000000,0.000000,37310.000000,9,0,0,0.000000,0.000000,0.000000,31861.000000,10,0,0,0.000000,0.000000,0.000000,33311.000000,0,0,0,0.000000,0.000000,0.000000,21675.000000,4,0,0,0.000000,0.000000,0.000000,36856.000000,0,0,0,0.000000,0.000000,0.000000,21368.000000,0,0,0,0.000000,0.000000,0.000000,9667.000000
3,403627.000000,424909.333333,1.000000,1,4,1,1,389906.867000,358591.496000,39736.000000,30037.000000,5,1,1,352305.936000,319103.877000,64189.000000,43199.000000,2,1,0,261148.621000,253900.458000,0.000000,41224.000000,7,1,0,233731.217000,219823.451000,0.000000,54095.000000,6,0,0,0.000000,0.000000,0.000000,24181.000000,9,0,0,0.000000,0.000000,0.000000,28063.000000,7,0,0,0.000000,0.000000,0.000000,20562.000000,3,0,0,0.000000,0.000000,0.000000,19521.000000,3,0,0,0.000000,0.000000,0.000000,14429.000000,8,0,0,0.000000,0.000000,0.000000,24391.000000
4,444569.000000,429824.250000,1.000000,1,8,1,1,430938.868000,358591.496000,94029.000000,51929.000000,10,1,0,302172.079000,297851.226000,0.000000,42181.000000,2,1,0,279990.499000,258253.442000,0.000000,34097.000000,9,1,0,239989.085000,225022.255000,0.000000,50198.000000,2,0,0,0.000000,0.000000,0.000000,33085.000000,7,0,0,0.000000,0.000000,0.000000,14628.000000,7,0,0,0.000000,0.000000,0.000000,37212.000000,8,0,0,0.000000,0.000000,0.000000,22712.000000,0,0,0,0.000000,0.000000,0.000000,36908.000000,0,0,0,0.000000,0.000000,0.000000,27590.000000
5,449334.000000,433726.200000,0.000000,1,3,1,1,431191.474000,358591.496000,99250.000000,56946.000000,4,1,0,297035.585000,287034.476000,0.000000,8452.000000,2,1,0,280519.479000,260659.033000,0.000000,37504.000000,6,0,0,0.000000,0.000000,0.000000,36193.000000,0,0,0,0.000000,0.000000,0.000000,32037.000000,5,0,0,0.000000,0.000000,0.000000,33175.000000,6,0,0,0.000000,0.000000,0.000000,50429.000000,9,0,0,0.000000,0.000000,0.000000,13975.000000,0,0,0,0.000000,0.000000,0.000000,46496.000000,9,0,0,0.000000,0.000000,0.000000,34877.000000
6,413172.000000,430300.500000,1.000000,1,7,1,1,429225.474000,358591.496000,97284.000000,29676.000000,10,1,0,302347.363000,302946.857000,0.000000,36130.000000,6,1,0,262981.572000,266626.530000,0.000000,26746.000000,8,1,0,253391.777000,235696.795000,0.000000,34163.000000,10,1,0,200949.197000,196735.484000,0.000000,53471.000000,3,0,0,0.000000,0.000000,0.000000,21389.000000,0,0,0,0.000000,0.000000,0.000000,26964.000000,6,0,0,0.000000,0.000000,0.000000,50906.000000,7,0,0,0.000000,0.000000,0.000000,21956.000000,0,0,0,0.000000,0.000000,0.000000,14487.000000
7,437261.000000,431294.857143,0.000000,1,0,0,0,0.000000,0.000000,0.000000,18989.000000,0,0,0,0.000000,0.000000,0.000000,54433.000000,9,1,1,336555.112000,287002.538000,63048.000000,32260.000000,9,1,0,250837.283000,239219.101000,0.000000,29500.000000,0,0,0,0.000000,0.000000,0.000000,22216.000000,0,0,0,0.000000,0.000000,0.000000,70823.000000,5,0,0,0.000000,0.000000,0.000000,50709.000000,9,0,0,0.000000,0.000000,0.000000,42285.000000,10,0,0,0.000000,0.000000,0.000000,21849.000000,5,0,0,0.000000,0.000000,0.000000,31149.000000
8,424094.000000,430394.750000,1.000000,1,5,1,1,422424.747000,358591.496000,85957.000000,26125.000000,1,1,0,307234.045000,305306.151000,0.000000,55063.000000,0,0,0,0.000000,0.000000,0.000000,21577.000000,3,1,0,253751.586000,230071.938000,0.000000,29611.000000,0,0,0,0.000000,0.000000,0.000000,59310.000000,0,0,0,0.000000,0.000000,0.000000,24474.000000,6,0,0,0.000000,0.000000,0.000000,39530.000000,4,0,0,0.000000,0.000000,0.000000,39171.000000,2,0,0,0.000000,0.000000,0.000000,28189.000000,3,0,0,0.000000,0.000000,0.000000,15087.000000
9,448196.000000,432372.666667,0.000000,1,2,1,1,449804.305000,358591.496000,123581.000000,45917.000000,2,1,0,296602.011000,287372.298000,0.000000,27810.000000,4,1,0,253000.341000,251736.428000,0.000000,49025.000000,5,0,0,0.000000,0.000000,0.000000,31799.000000,9,1,1,189032.673000,169962.058000,35538.000000,22965.000000,2,0,0,0.000000,0.000000,0.000000,14391.000000,9,0,0,0.000000,0.000000,0.000000,19038.000000,8,0,0,0.000000,0.000000,0.000000,30112.000000,5,0,0,0.000000,0.000000,0.000000,34101.000000,0,0,0,0.000000,0.000000,0.000000,13919.000000
10,425199.000000,431655.300000,1.000000,1,0,0,0,0.000000,0.000000,0.000000,17551.000000,5,1,1,391874.212000,326238.229000,85957.000000,26942.000000,0,0,0,0.000000,0.000000,0.000000,19610.000000,6,1,0,241359.936000,239771.035000,0.000000,28313.000000,1,1,1,220718.492000,209014.881000,19139.000000,46204.000000,7,1,1,195261.322000,163496.362000,66980.000000,31539.000000,0,0,0,0.000000,0.000000,0.000000,35816.000000,6,0,0,0.000000,0.000000,0.000000,22030.000000,0,0,0,0.000000,0.000000,0.000000,12999.000000,9,0,0,0.000000,0.000000,0.000000,12119.000000
11,474553.000000,435555.090909,0.000000,1,8,1,1,430938.868000,358591.496000,94029.000000,46608.000000,8,1,0,325715.707000,304228.591000,0.000000,44925.000000,5,1,0,274696.927000,263134.054000,0.000000,17399.000000,10,1,0,237560.663000,231980.185000,0.000000,29619.000000,1,1,1,219177.536000,199831.589000,26939.000000,24865.000000,6,0,0,0.000000,0.000000,0.000000,42125.000000,9,1,1,134309.436000,118226.174000,33066.000000,53534.000000,4,0,0,0.000000,0.000000,0.000000,20148.000000,7,0,0,0.000000,0.000000,0.000000,25137.000000,4,0,0,0.000000,0.000000,0.000000,16159.000000
