Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,360193.000000,360193.000000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,40659.000000,0,0,0,0.000000,0.000000,0.000000,23907.000000,9,1,0,358137.000000,295089.000000,0.000000,39355.000000,3,1,0,348281.000000,253241.000000,0.000000,40301.000000,5,1,0,300405.000000,212412.000000,0.000000,13740.000000,3,1,0,279597.000000,179643.000000,0.000000,24532.000000,10,1,0,208922.000000,143005.000000,0.000000,52701.000000,0,0,0,0.000000,0.000000,0.000000,36204.000000,7,1,0,161061.000000,69407.000000,0.000000,40539.000000,2,1,0,139595.000000,27559.000000,0.000000,48255.000000
2,368320.000000,364256.500000,0.000000,1,6,1,0,415659.000000,364496.000000,0.000000,44472.000000,8,1,0,414046.000000,322648.000000,0.000000,51318.000000,7,1,0,386670.000000,295089.000000,0.000000,39578.000000,8,1,0,335626.000000,253241.000000,0.000000,37310.000000,9,1,0,265710.000000,212412.000000,0.000000,31861.000000,10,1,0,229768.000000,179643.000000,0.000000,36707.000000,0,0,0,0.000000,0.000000,0.000000,29380.000000,4,1,0,149172.000000,108538.000000,0.000000,39467.000000,0,0,0,0.000000,0.000000,0.000000,35288.000000,0,0,0,0.000000,0.000000,0.000000,22939.000000
3,340067.000000,356193.333333,0.000000,1,4,1,0,406028.000000,364496.000000,0.000000,30037.000000,5,1,0,408010.000000,322648.000000,0.000000,43199.000000,2,1,0,413608.000000,295089.000000,0.000000,41224.000000,7,1,0,337125.000000,253241.000000,0.000000,54095.000000,6,1,0,263575.000000,212412.000000,0.000000,29716.000000,9,1,0,237588.000000,179643.000000,0.000000,31838.000000,7,1,0,221949.000000,143005.000000,0.000000,22492.000000,3,1,0,192210.000000,110236.000000,0.000000,44056.000000,3,1,0,142740.000000,69407.000000,0.000000,19019.000000,8,1,0,109760.000000,27559.000000,0.000000,24391.000000
4,353190.000000,355442.500000,0.000000,1,8,1,0,460633.000000,364496.000000,0.000000,51929.000000,10,1,0,388565.000000,322648.000000,0.000000,42181.000000,2,1,0,400327.000000,295089.000000,0.000000,34097.000000,9,1,0,311170.000000,253241.000000,0.000000,50198.000000,2,1,0,312604.000000,210254.000000,0.000000,33085.000000,7,1,0,255346.000000,178564.000000,0.000000,17278.000000,7,1,0,221735.000000,143005.000000,0.000000,37212.000000,8,1,0,192099.000000,110236.000000,0.000000,22712.000000,0,0,0,0.000000,0.000000,0.000000,36908.000000,0,0,0,0.000000,0.000000,0.000000,27590.000000
5,375592.000000,359472.400000,0.000000,1,3,1,0,467486.000000,364496.000000,0.000000,56946.000000,4,1,0,361486.000000,322648.000000,0.000000,8452.000000,2,1,0,408140.000000,295089.000000,0.000000,37504.000000,6,1,0,302884.000000,253241.000000,0.000000,36193.000000,0,0,0,0.000000,0.000000,0.000000,32037.000000,5,1,0,259743.000000,179643.000000,0.000000,33175.000000,6,1,0,194928.000000,143005.000000,0.000000,50429.000000,9,1,0,170812.000000,110236.000000,0.000000,15803.000000,0,0,0,0.000000,0.000000,0.000000,59414.000000,9,1,0,89371.000000,27559.000000,0.000000,45639.000000
6,335085.000000,355407.833333,0.000000,1,7,1,0,464992.000000,364496.000000,0.000000,29676.000000,10,1,0,391967.000000,322648.000000,0.000000,36130.000000,6,1,0,345172.000000,295089.000000,0.000000,26746.000000,8,1,0,346731.000000,253241.000000,0.000000,34163.000000,10,1,0,279463.000000,212412.000000,0.000000,53471.000000,3,1,0,269104.000000,179643.000000,0.000000,21389.000000,0,0,0,0.000000,0.000000,0.000000,34276.000000,6,1,0,160639.000000,110236.000000,0.000000,58218.000000,7,0,0,0.000000,0.000000,0.000000,23784.000000,0,0,0,0.000000,0.000000,0.000000,17232.000000
7,430294.000000,366105.857143,0.000000,1,0,0,0,0.000000,0.000000,0.000000,18989.000000,0,0,0,0.000000,0.000000,0.000000,54433.000000,9,1,0,356742.000000,295089.000000,0.000000,32260.000000,9,1,0,316289.000000,253241.000000,0.000000,29500.000000,0,0,0,0.000000,0.000000,0.000000,22216.000000,0,0,0,0.000000,0.000000,0.000000,70823.000000,5,1,0,216901.000000,138274.000000,0.000000,50709.000000,9,1,0,158099.000000,105505.000000,0.000000,66078.000000,10,0,0,0.000000,0.000000,0.000000,32829.000000,5,0,0,0.000000,0.000000,0.000000,52457.000000
8,369709.000000,366556.250000,0.000000,1,5,1,0,452489.000000,364496.000000,0.000000,26125.000000,1,1,0,348267.000000,322648.000000,0.000000,55063.000000,0,0,0,0.000000,0.000000,0.000000,21577.000000,3,1,0,348338.000000,253241.000000,0.000000,29611.000000,0,0,0,0.000000,0.000000,0.000000,69834.000000,0,0,0,0.000000,0.000000,0.000000,29736.000000,6,1,0,195048.000000,143005.000000,0.000000,42161.000000,4,1,0,150870.000000,110236.000000,0.000000,41802.000000,2,0,0,0.000000,0.000000,0.000000,38713.000000,3,0,0,0.000000,0.000000,0.000000,15087.000000
9,330669.000000,362568.777778,0.000000,1,2,1,0,490492.000000,364496.000000,0.000000,45917.000000,2,1,0,441217.000000,322648.000000,0.000000,27810.000000,4,1,0,331109.000000,295089.000000,0.000000,49025.000000,5,1,0,327335.000000,253241.000000,0.000000,31799.000000,9,1,0,275460.000000,212412.000000,0.000000,22965.000000,2,1,0,280524.000000,179643.000000,0.000000,14391.000000,9,1,0,206053.000000,143005.000000,0.000000,24232.000000,8,1,0,196315.000000,110236.000000,0.000000,35412.000000,5,1,0,146098.000000,69407.000000,0.000000,43091.000000,0,0,0,0.000000,0.000000,0.000000,36027.000000
10,303179.000000,356629.800000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,17551.000000,5,1,0,404442.000000,322648.000000,0.000000,26942.000000,0,0,0,0.000000,0.000000,0.000000,19610.000000,6,1,0,304304.000000,253241.000000,0.000000,28313.000000,1,1,0,240701.000000,212412.000000,0.000000,46204.000000,7,1,0,275598.000000,179643.000000,0.000000,31539.000000,0,0,0,0.000000,0.000000,0.000000,46839.000000,6,1,0,162379.000000,110236.000000,0.000000,33967.000000,0,0,0,0.000000,0.000000,0.000000,24223.000000,9,1,0,88322.000000,26510.000000,0.000000,27991.000000
