Before,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,23,24,26,29,43,44
10,0.2771084337,0.07228915663,0.1124497992,0.1686746988,0.1044176707,0.0843373494,0.07630522088,0.04417670683,0.02008032129,0.02008032129,0.01204819277,0.004016064257,0,0,0.004016064257,0,0,0,0,0,0,0,0
11,0.3178294574,0.1007751938,0.07751937984,0.1356589147,0.1201550388,0.07751937984,0.06976744186,0.06589147287,0.03100775194,0.003875968992,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.3037383178,0.07009345794,0.1074766355,0.1822429907,0.1214953271,0.06542056075,0.06542056075,0.03271028037,0.03271028037,0.009345794393,0.004672897196,0,0.004672897196,0,0,0,0,0,0,0,0,0,0
13,0.2941176471,0.07647058824,0.1176470588,0.1647058824,0.1058823529,0.07058823529,0.04117647059,0.07058823529,0.02941176471,0.02352941176,0.005882352941,0,0,0,0,0,0,0,0,0,0,0,0
14,0.3466666667,0.1133333333,0.07333333333,0.1,0.1133333333,0.08,0.08666666667,0.04,0.02,0.02,0,0,0,0.006666666667,0,0,0,0,0,0,0,0,0
15,0.2923976608,0.08771929825,0.08771929825,0.1695906433,0.09941520468,0.08771929825,0.04093567251,0.0701754386,0.04678362573,0.005847953216,0,0,0.005847953216,0.005847953216,0,0,0,0,0,0,0,0,0
16,0.2634730539,0.09580838323,0.08982035928,0.1676646707,0.125748503,0.07185628743,0.07185628743,0.06586826347,0.01796407186,0,0.0119760479,0.005988023952,0.005988023952,0,0,0.005988023952,0,0,0,0,0,0,0
17,0.2824858757,0.08474576271,0.1016949153,0.1355932203,0.1355932203,0.07344632768,0.0790960452,0.06214689266,0.02259887006,0.005649717514,0.005649717514,0.005649717514,0.005649717514,0,0,0,0,0,0,0,0,0,0
18,0.2209302326,0.1337209302,0.06395348837,0.0988372093,0.1918604651,0.09302325581,0.07558139535,0.06395348837,0.02325581395,0.02325581395,0.01162790698,0,0,0,0,0,0,0,0,0,0,0,0
19,0.2470588235,0.06470588235,0.1,0.1117647059,0.1352941176,0.1352941176,0.07058823529,0.05882352941,0.02941176471,0.02352941176,0.01176470588,0.01176470588,0,0,0,0,0,0,0,0,0,0,0
20,0.2296296296,0.08888888889,0.0962962963,0.2,0.1185185185,0.06666666667,0.08148148148,0.03703703704,0.05925925926,0.02222222222,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.2710843373,0.07228915663,0.09036144578,0.1927710843,0.1204819277,0.06024096386,0.06626506024,0.06024096386,0.04819277108,0.01204819277,0.006024096386,0,0,0,0,0,0,0,0,0,0,0,0
22,0.2339181287,0.08771929825,0.06432748538,0.1403508772,0.1812865497,0.08187134503,0.09941520468,0.08187134503,0.005847953216,0.005847953216,0.01169590643,0.005847953216,0,0,0,0,0,0,0,0,0,0,0
23,0.2183908046,0.1379310345,0.09195402299,0.1609195402,0.1264367816,0.1091954023,0.06896551724,0.04022988506,0.02873563218,0.01149425287,0.005747126437,0,0,0,0,0,0,0,0,0,0,0,0
24,0.24375,0.04375,0.075,0.2,0.13125,0.0875,0.1,0.05625,0.03125,0.0125,0.0125,0.00625,0,0,0,0,0,0,0,0,0,0,0
25,0.2303370787,0.08988764045,0.05617977528,0.1292134831,0.1629213483,0.106741573,0.1011235955,0.06741573034,0.01123595506,0.0393258427,0.005617977528,0,0,0,0,0,0,0,0,0,0,0,0
26,0.2592592593,0.03703703704,0.05925925926,0.162962963,0.1259259259,0.08888888889,0.08148148148,0.1111111111,0.05185185185,0.01481481481,0,0,0,0,0,0,0,0,0.007407407407,0,0,0,0
27,0.2275862069,0.05517241379,0.06206896552,0.1103448276,0.1379310345,0.1172413793,0.1103448276,0.1310344828,0.02068965517,0.01379310345,0.006896551724,0.006896551724,0,0,0,0,0,0,0,0,0,0,0
28,0.2977099237,0.1221374046,0.09160305344,0.1221374046,0.09160305344,0.09160305344,0.08396946565,0.04580152672,0.04580152672,0,0,0,0,0,0,0,0,0,0,0,0.007633587786,0,0
29,0.2671755725,0.06870229008,0.106870229,0.1374045802,0.1603053435,0.07633587786,0.09160305344,0.0534351145,0.03053435115,0.007633587786,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0.277027027,0.04054054054,0.1013513514,0.1351351351,0.1216216216,0.08783783784,0.1216216216,0.06081081081,0.02702702703,0.02027027027,0.006756756757,0,0,0,0,0,0,0,0,0,0,0,0
31,0.1954887218,0.07518796992,0.07518796992,0.2255639098,0.1428571429,0.09022556391,0.07518796992,0.05263157895,0.03759398496,0.01503759398,0,0,0,0.007518796992,0,0,0,0,0,0.007518796992,0,0,0
32,0.2781456954,0.07947019868,0.1125827815,0.1390728477,0.08609271523,0.08609271523,0.05960264901,0.07947019868,0.03973509934,0.01324503311,0.02649006623,0,0,0,0,0,0,0,0,0,0,0,0
33,0.2781954887,0.05263157895,0.09022556391,0.1353383459,0.1578947368,0.0977443609,0.09022556391,0.04511278195,0.02255639098,0.01503759398,0.007518796992,0.007518796992,0,0,0,0,0,0,0,0,0,0,0
34,0.2518518519,0.08148148148,0.07407407407,0.1777777778,0.1259259259,0.07407407407,0.1185185185,0.03703703704,0.03703703704,0.007407407407,0.01481481481,0,0,0,0,0,0,0,0,0,0,0,0
35,0.1909090909,0.08181818182,0.1181818182,0.1636363636,0.1181818182,0.1,0.08181818182,0.1181818182,0.01818181818,0.009090909091,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.2661290323,0.04032258065,0.08064516129,0.1451612903,0.1532258065,0.09677419355,0.1048387097,0.09677419355,0.01612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.2049180328,0.02459016393,0.0737704918,0.1639344262,0.1229508197,0.1475409836,0.09016393443,0.09836065574,0.04098360656,0.02459016393,0,0,0,0,0,0,0,0.008196721311,0,0,0,0,0
38,0.2611940299,0.05970149254,0.08208955224,0.1268656716,0.1194029851,0.1044776119,0.08955223881,0.05970149254,0.0447761194,0.0223880597,0.01492537313,0.01492537313,0,0,0,0,0,0,0,0,0,0,0
39,0.2258064516,0.07258064516,0.04032258065,0.1532258065,0.1370967742,0.08064516129,0.1129032258,0.04838709677,0.07258064516,0.04838709677,0.008064516129,0,0,0,0,0,0,0,0,0,0,0,0
40,0.3365384615,0.09615384615,0.07692307692,0.05769230769,0.1346153846,0.09615384615,0.1057692308,0.04807692308,0.01923076923,0.02884615385,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.2716049383,0.0987654321,0.1358024691,0.07407407407,0.1234567901,0.1481481481,0.07407407407,0.03703703704,0.02469135802,0.01234567901,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.3440860215,0.1182795699,0.02150537634,0.1505376344,0.1827956989,0.06451612903,0.03225806452,0.03225806452,0.02150537634,0.02150537634,0,0,0,0.01075268817,0,0,0,0,0,0,0,0,0
43,0.1931818182,0.1022727273,0.125,0.1704545455,0.125,0.1022727273,0.1022727273,0.04545454545,0.02272727273,0,0,0.01136363636,0,0,0,0,0,0,0,0,0,0,0
44,0.2105263158,0.1263157895,0.08421052632,0.1473684211,0.1368421053,0.07368421053,0.09473684211,0.06315789474,0,0.05263157895,0,0,0,0,0,0,0,0,0,0,0,0.01052631579,0
45,0.1756756757,0.1486486486,0.09459459459,0.1756756757,0.1621621622,0.1216216216,0.05405405405,0.02702702703,0.02702702703,0.01351351351,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.2093023256,0.09302325581,0.09302325581,0.1279069767,0.1976744186,0.1279069767,0.08139534884,0.03488372093,0.02325581395,0,0.01162790698,0,0,0,0,0,0,0,0,0,0,0,0
47,0.2162162162,0.09459459459,0.1351351351,0.1216216216,0.09459459459,0.09459459459,0.04054054054,0.06756756757,0.05405405405,0.08108108108,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0.1884057971,0.05797101449,0.08695652174,0.1449275362,0.1594202899,0.1449275362,0.1014492754,0.05797101449,0.04347826087,0,0,0,0,0,0.01449275362,0,0,0,0,0,0,0,0
49,0.2608695652,0.152173913,0.02173913043,0.08695652174,0.1304347826,0.1304347826,0.1086956522,0.0652173913,0.04347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.3,0.1,0.1,0.1,0.15,0.1,0.05,0.025,0.05,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.2,0.02222222222,0.08888888889,0.1777777778,0.1333333333,0.1555555556,0.04444444444,0.1111111111,0.02222222222,0,0.02222222222,0,0.02222222222,0,0,0,0,0,0,0,0,0,0
52,0.2857142857,0.1020408163,0.02040816327,0.1632653061,0.1836734694,0.1020408163,0.04081632653,0.04081632653,0.02040816327,0,0,0.02040816327,0,0,0,0,0,0,0.02040816327,0,0,0,0
53,0.3137254902,0.05882352941,0.1176470588,0.137254902,0.1176470588,0.01960784314,0.05882352941,0.07843137255,0.03921568627,0.03921568627,0.01960784314,0,0,0,0,0,0,0,0,0,0,0,0
54,0.2173913043,0.1739130435,0,0.1304347826,0.08695652174,0.08695652174,0.08695652174,0.08695652174,0.08695652174,0.04347826087,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.45,0.05,0.1,0.05,0.05,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0.1785714286,0.07142857143,0.1071428571,0.1071428571,0.1071428571,0.1071428571,0.1428571429,0.07142857143,0.07142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571
57,0.1666666667,0.06666666667,0.06666666667,0.1333333333,0.1666666667,0.1,0.06666666667,0.06666666667,0.03333333333,0.1,0.03333333333,0,0,0,0,0,0,0,0,0,0,0,0
58,0.2413793103,0.03448275862,0.1034482759,0.1034482759,0.1034482759,0.06896551724,0.1379310345,0.03448275862,0.03448275862,0.03448275862,0,0.03448275862,0,0.03448275862,0.03448275862,0,0,0,0,0,0,0,0
59,0.2380952381,0.1428571429,0,0.04761904762,0.1428571429,0.09523809524,0.09523809524,0.09523809524,0,0,0.04761904762,0.04761904762,0,0,0.04761904762,0,0,0,0,0,0,0,0
60,0.4666666667,0,0,0.06666666667,0.2666666667,0.1333333333,0.06666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
