Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,537578.000000,537578.000000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,22804.000000,2,1,1,460668.021000,328884.848000,158079.000000,59220.000000,8,1,1,300468.390000,259449.379000,122202.000000,27325.000000,7,0,0,0.000000,0.000000,0.000000,35404.000000,2,0,0,0.000000,0.000000,0.000000,15224.000000,9,0,0,0.000000,0.000000,0.000000,27853.000000,7,0,0,0.000000,0.000000,0.000000,17588.000000,2,0,0,0.000000,0.000000,0.000000,28324.000000,5,0,0,0.000000,0.000000,0.000000,14687.000000,7,0,0,0.000000,0.000000,0.000000,8868.000000
2,507351.000000,522464.500000,1.000000,1,0,0,0,0.000000,0.000000,0.000000,34259.000000,0,0,0,0.000000,0.000000,0.000000,23053.000000,0,0,0,0.000000,0.000000,0.000000,54648.000000,6,1,1,368257.875000,255346.852000,139005.000000,22408.000000,10,1,1,212786.873000,195759.836000,40399.000000,43248.000000,0,0,0,0.000000,0.000000,0.000000,30660.000000,10,0,0,0.000000,0.000000,0.000000,36111.000000,10,0,0,0.000000,0.000000,0.000000,30870.000000,8,0,0,0.000000,0.000000,0.000000,39953.000000,6,0,0,0.000000,0.000000,0.000000,12737.000000
3,546461.000000,530463.333333,0.000000,1,8,1,1,495903.781000,364491.446000,173122.000000,34706.000000,2,1,1,335235.805000,289281.853000,102269.000000,56773.000000,1,1,0,182154.790000,183336.339000,0.000000,28030.000000,7,0,0,0.000000,0.000000,0.000000,42335.000000,7,0,0,0.000000,0.000000,0.000000,22857.000000,1,1,0,89752.451000,91494.450000,0.000000,15046.000000,1,1,1,72764.149000,72219.094000,17853.000000,9261.000000,4,0,0,0.000000,0.000000,0.000000,22958.000000,2,0,0,0.000000,0.000000,0.000000,8271.000000,1,0,0,0.000000,0.000000,0.000000,12980.000000
4,508258.000000,524912.000000,1.000000,1,3,1,1,464465.309000,364491.446000,127976.000000,29877.000000,9,1,1,325952.577000,301855.087000,54614.000000,42604.000000,5,1,1,253255.236000,222187.332000,64760.000000,28934.000000,6,0,0,0.000000,0.000000,0.000000,20043.000000,6,0,0,0.000000,0.000000,0.000000,26425.000000,5,0,0,0.000000,0.000000,0.000000,16093.000000,0,0,0,0.000000,0.000000,0.000000,11238.000000,3,0,0,0.000000,0.000000,0.000000,16063.000000,2,0,0,0.000000,0.000000,0.000000,15859.000000,1,1,1,51624.191000,19380.632000,33163.000000,20609.000000
5,463309.000000,512591.400000,0.000000,1,9,1,1,432964.107000,364491.446000,88484.000000,42506.000000,9,1,1,331676.276000,307700.044000,56234.000000,22331.000000,8,1,1,275697.143000,240568.155000,134682.000000,15014.000000,9,0,0,0.000000,0.000000,0.000000,27826.000000,8,0,0,0.000000,0.000000,0.000000,15323.000000,7,0,0,0.000000,0.000000,0.000000,13746.000000,8,0,0,0.000000,0.000000,0.000000,24855.000000,5,0,0,0.000000,0.000000,0.000000,9874.000000,2,0,0,0.000000,0.000000,0.000000,8583.000000,4,0,0,0.000000,0.000000,0.000000,3851.000000
6,513714.000000,512778.500000,1.000000,1,1,1,1,389628.309000,364491.446000,31228.000000,32859.000000,3,1,1,423966.282000,323793.488000,127976.000000,44767.000000,4,1,1,274307.664000,258453.965000,30532.000000,21055.000000,5,1,1,230513.685000,216204.330000,63143.000000,45013.000000,7,0,0,0.000000,0.000000,0.000000,54196.000000,8,0,0,0.000000,0.000000,0.000000,20878.000000,5,0,0,0.000000,0.000000,0.000000,5459.000000,3,0,0,0.000000,0.000000,0.000000,11713.000000,1,0,0,0.000000,0.000000,0.000000,15455.000000,0,0,0,0.000000,0.000000,0.000000,9440.000000
7,489824.000000,509499.285714,0.000000,1,9,1,1,432964.107000,364491.446000,88484.000000,30637.000000,8,1,1,380126.777000,309153.061000,122202.000000,37994.000000,1,1,1,238576.596000,216945.493000,30483.000000,30875.000000,7,0,0,0.000000,0.000000,0.000000,29255.000000,6,0,0,0.000000,0.000000,0.000000,20428.000000,7,0,0,0.000000,0.000000,0.000000,24759.000000,1,1,1,91242.887000,87489.770000,18789.000000,23286.000000,10,0,0,0.000000,0.000000,0.000000,10526.000000,4,0,0,0.000000,0.000000,0.000000,17320.000000,9,0,0,0.000000,0.000000,0.000000,4786.000000
8,517879.000000,510546.750000,1.000000,1,1,1,1,389628.309000,364491.446000,31228.000000,43562.000000,9,1,1,391878.557000,322458.569000,88484.000000,35945.000000,9,1,1,296739.252000,268335.471000,54614.000000,31541.000000,1,1,1,222188.654000,210338.277000,17626.000000,47240.000000,0,0,0,0.000000,0.000000,0.000000,19759.000000,0,0,0,0.000000,0.000000,0.000000,23783.000000,4,1,1,122376.266000,108405.205000,34240.000000,23061.000000,9,0,0,0.000000,0.000000,0.000000,25806.000000,10,0,0,0.000000,0.000000,0.000000,14756.000000,7,0,0,0.000000,0.000000,0.000000,26234.000000
9,526621.000000,512332.777778,0.000000,1,7,1,1,472613.546000,364491.446000,132240.000000,20005.000000,4,1,1,329070.582000,310355.686000,36828.000000,36541.000000,9,1,1,290284.256000,252757.710000,65261.000000,31208.000000,2,0,0,0.000000,0.000000,0.000000,49543.000000,1,1,1,159420.488000,156620.217000,17626.000000,27256.000000,4,0,0,0.000000,0.000000,0.000000,49765.000000,6,0,0,0.000000,0.000000,0.000000,20279.000000,3,0,0,0.000000,0.000000,0.000000,13218.000000,8,0,0,0.000000,0.000000,0.000000,14047.000000,8,0,0,0.000000,0.000000,0.000000,12804.000000
10,499358.000000,511035.300000,1.000000,1,2,1,1,489021.254000,364491.446000,154789.000000,24240.000000,4,1,1,322276.912000,304065.260000,37948.000000,31913.000000,6,1,1,268795.089000,249574.514000,90005.000000,35051.000000,2,0,0,0.000000,0.000000,0.000000,25216.000000,9,0,0,0.000000,0.000000,0.000000,24451.000000,6,0,0,0.000000,0.000000,0.000000,15824.000000,1,0,0,0.000000,0.000000,0.000000,12266.000000,6,0,0,0.000000,0.000000,0.000000,17865.000000,2,0,0,0.000000,0.000000,0.000000,11114.000000,3,0,0,0.000000,0.000000,0.000000,18676.000000
