Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,498562.000000,498562.000000,1.000000,1,5,1,1,367197.297000,355344.922000,12067.000000,19235.000000,10,1,1,391536.600000,319670.643000,82314.000000,28023.000000,1,1,1,288872.076000,277168.600000,13385.000000,32512.000000,3,1,1,288189.110000,240244.067000,54216.000000,36345.000000,8,1,1,227425.344000,197985.327000,39515.000000,33222.000000,0,0,0,0.000000,0.000000,0.000000,29310.000000,2,1,1,137813.122000,116575.306000,36504.000000,15512.000000,6,1,1,82739.797000,76737.667000,9663.000000,24979.000000,6,0,0,0.000000,0.000000,0.000000,20068.000000,1,0,0,0.000000,0.000000,0.000000,11692.000000
2,532940.000000,515751.000000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,41018.000000,0,0,0,0.000000,0.000000,0.000000,58231.000000,2,1,1,344354.634000,284212.142000,64559.000000,26784.000000,7,1,1,278214.504000,246536.038000,39115.000000,39587.000000,4,1,1,213347.290000,199275.955000,20098.000000,55386.000000,1,1,1,154333.033000,152024.579000,9659.000000,44303.000000,4,0,0,0.000000,0.000000,0.000000,26753.000000,7,0,0,0.000000,0.000000,0.000000,28298.000000,10,0,0,0.000000,0.000000,0.000000,37316.000000,10,0,0,0.000000,0.000000,0.000000,41833.000000
3,446457.000000,492653.000000,0.000000,1,4,1,1,386405.206000,355344.922000,32526.000000,38309.000000,8,1,1,364718.640000,317572.466000,50835.000000,31214.000000,4,1,1,289395.151000,277710.724000,18820.000000,34073.000000,4,1,1,241770.668000,236373.204000,18820.000000,50908.000000,0,0,0,0.000000,0.000000,0.000000,28447.000000,0,0,0,0.000000,0.000000,0.000000,22382.000000,6,1,1,116984.328000,113929.644000,6015.000000,25636.000000,0,0,0,0.000000,0.000000,0.000000,37346.000000,5,0,0,0.000000,0.000000,0.000000,25048.000000,1,0,0,0.000000,0.000000,0.000000,26078.000000
4,550353.000000,507078.000000,1.000000,1,1,1,1,371761.656000,355344.922000,17231.000000,31385.000000,4,1,1,343959.072000,319490.142000,27830.000000,51967.000000,3,1,1,346283.589000,282115.366000,76512.000000,46049.000000,10,1,1,268502.716000,226501.619000,55084.000000,28483.000000,8,1,1,204696.805000,181677.921000,34987.000000,29442.000000,5,0,0,0.000000,0.000000,0.000000,28672.000000,4,0,0,0.000000,0.000000,0.000000,27379.000000,3,0,0,0.000000,0.000000,0.000000,28787.000000,10,0,0,0.000000,0.000000,0.000000,42754.000000,0,0,0,0.000000,0.000000,0.000000,23791.000000
5,514593.000000,508581.000000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,21838.000000,3,1,1,395520.032000,319844.499000,78912.000000,33483.000000,3,1,1,331364.303000,281990.338000,54216.000000,38090.000000,1,1,1,259871.160000,242932.870000,17231.000000,34613.000000,6,1,1,212633.628000,203387.664000,9663.000000,39166.000000,0,0,0,0.000000,0.000000,0.000000,41192.000000,0,0,0,0.000000,0.000000,0.000000,13233.000000,7,1,1,124297.498000,100721.363000,30943.000000,28787.000000,1,1,1,63627.793000,59547.446000,11582.000000,30414.000000,2,0,0,0.000000,0.000000,0.000000,31230.000000
6,456527.000000,499905.333333,0.000000,1,5,1,1,367197.297000,355344.922000,12067.000000,29731.000000,4,1,1,344772.814000,319621.564000,27830.000000,32718.000000,9,1,1,291533.893000,281777.959000,12618.000000,39451.000000,1,1,1,249007.038000,243759.226000,11582.000000,39703.000000,9,1,0,197015.776000,197776.975000,0.000000,47933.000000,0,0,0,0.000000,0.000000,0.000000,30308.000000,8,0,0,0.000000,0.000000,0.000000,32368.000000,10,0,0,0.000000,0.000000,0.000000,36419.000000,6,0,0,0.000000,0.000000,0.000000,23410.000000,3,1,1,77432.853000,26859.363000,51816.000000,28573.000000
7,570667.000000,510014.142857,1.000000,1,0,0,0,0.000000,0.000000,0.000000,57945.000000,3,1,1,391087.627000,319786.117000,76512.000000,49830.000000,0,0,0,0.000000,0.000000,0.000000,31738.000000,2,1,1,289273.998000,245922.673000,50759.000000,33373.000000,9,1,1,210175.135000,198994.015000,14373.000000,38690.000000,3,1,1,197124.546000,164788.204000,39676.000000,37519.000000,10,1,1,133618.432000,120625.285000,57454.000000,36978.000000,8,0,0,0.000000,0.000000,0.000000,32105.000000,9,0,0,0.000000,0.000000,0.000000,11030.000000,4,0,0,0.000000,0.000000,0.000000,2685.000000
8,570566.000000,517583.125000,0.000000,1,5,1,1,367197.297000,355344.922000,12067.000000,55659.000000,10,1,1,383563.037000,319117.304000,75594.000000,45635.000000,10,1,1,322115.515000,275663.594000,61014.000000,47194.000000,5,1,0,223291.285000,224007.985000,0.000000,41498.000000,3,1,1,207874.796000,184340.743000,35136.000000,37525.000000,0,0,0,0.000000,0.000000,0.000000,43703.000000,7,1,1,102246.722000,92198.007000,22735.000000,19415.000000,7,0,0,0.000000,0.000000,0.000000,21094.000000,4,0,0,0.000000,0.000000,0.000000,30636.000000,9,0,0,0.000000,0.000000,0.000000,21661.000000
9,502076.000000,515860.111111,1.000000,1,10,1,1,433995.557000,355344.922000,82314.000000,27263.000000,10,1,1,371420.350000,316492.052000,61014.000000,50855.000000,1,1,1,281249.242000,272361.472000,14667.000000,29514.000000,4,1,1,240247.535000,233824.510000,17646.000000,38495.000000,10,1,1,194770.070000,181555.608000,57454.000000,21389.000000,10,0,0,0.000000,0.000000,0.000000,22611.000000,4,0,0,0.000000,0.000000,0.000000,21663.000000,7,0,0,0.000000,0.000000,0.000000,18230.000000,6,0,0,0.000000,0.000000,0.000000,23644.000000,1,0,0,0.000000,0.000000,0.000000,15317.000000
10,519073.000000,516181.400000,0.000000,1,2,1,1,418761.573000,355344.922000,64559.000000,34514.000000,6,1,1,329042.781000,318643.098000,13851.000000,38272.000000,4,1,1,299369.841000,280169.094000,23724.000000,30946.000000,9,1,1,248237.830000,244591.354000,10782.000000,34166.000000,8,1,1,237735.459000,202339.189000,50771.000000,19869.000000,10,0,0,0.000000,0.000000,0.000000,27394.000000,6,0,0,0.000000,0.000000,0.000000,41996.000000,6,0,0,0.000000,0.000000,0.000000,31480.000000,3,1,1,99487.654000,60479.275000,53080.000000,26361.000000,7,0,0,0.000000,0.000000,0.000000,17308.000000
