Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,521251.000000,521251.000000,0.000000,1,1,1,1,397091.700000,362756.398000,40518.000000,32927.000000,5,1,1,361441.174000,320798.981000,48320.000000,43315.000000,8,0,0,0.000000,0.000000,0.000000,25933.000000,0,0,0,0.000000,0.000000,0.000000,28745.000000,2,0,0,0.000000,0.000000,0.000000,42399.000000,6,0,0,0.000000,0.000000,0.000000,32922.000000,7,1,1,175070.674000,124932.500000,56067.000000,30461.000000,6,0,0,0.000000,0.000000,0.000000,39629.000000,4,0,0,0.000000,0.000000,0.000000,28846.000000,10,1,1,68955.319000,28521.272000,42212.000000,28957.000000
2,486490.000000,503870.500000,1.000000,1,8,1,1,504641.798000,362756.398000,164671.000000,50326.000000,0,0,0,0.000000,0.000000,0.000000,38771.000000,1,1,1,262562.647000,262250.700000,28658.000000,28670.000000,0,0,0,0.000000,0.000000,0.000000,29612.000000,10,1,0,164912.393000,166284.875000,0.000000,39157.000000,8,0,0,0.000000,0.000000,0.000000,21334.000000,0,0,0,0.000000,0.000000,0.000000,20332.000000,0,0,0,0.000000,0.000000,0.000000,16973.000000,0,0,0,0.000000,0.000000,0.000000,30827.000000,0,0,0,0.000000,0.000000,0.000000,17159.000000
3,482735.000000,496825.333333,0.000000,1,7,1,1,407042.455000,362756.398000,54835.000000,61342.000000,10,1,1,348144.567000,313304.803000,41180.000000,25810.000000,2,0,0,0.000000,0.000000,0.000000,28866.000000,4,0,0,0.000000,0.000000,0.000000,43283.000000,6,0,0,0.000000,0.000000,0.000000,47853.000000,3,0,0,0.000000,0.000000,0.000000,39913.000000,2,0,0,0.000000,0.000000,0.000000,23976.000000,0,0,0,0.000000,0.000000,0.000000,22933.000000,5,1,1,96978.698000,59119.593000,44738.000000,24016.000000,9,0,0,0.000000,0.000000,0.000000,23990.000000
4,524135.000000,503652.750000,1.000000,1,7,1,1,407042.455000,362756.398000,54835.000000,46705.000000,1,1,1,350097.502000,314208.582000,42253.000000,36966.000000,8,0,0,0.000000,0.000000,0.000000,38887.000000,5,1,1,263806.409000,223314.768000,50176.000000,48269.000000,0,0,0,0.000000,0.000000,0.000000,47241.000000,1,0,0,0.000000,0.000000,0.000000,27854.000000,6,0,0,0.000000,0.000000,0.000000,21738.000000,8,0,0,0.000000,0.000000,0.000000,23410.000000,10,1,1,83328.342000,37128.920000,48224.000000,21350.000000,6,0,0,0.000000,0.000000,0.000000,16227.000000
5,497766.000000,502475.400000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,25711.000000,2,1,1,492365.780000,325726.001000,218465.000000,36371.000000,6,0,0,0.000000,0.000000,0.000000,28360.000000,7,1,1,213304.283000,208094.471000,42647.000000,31128.000000,0,0,0,0.000000,0.000000,0.000000,24596.000000,0,0,0,0.000000,0.000000,0.000000,13217.000000,2,0,0,0.000000,0.000000,0.000000,24076.000000,4,0,0,0.000000,0.000000,0.000000,19462.000000,6,0,0,0.000000,0.000000,0.000000,19315.000000,0,0,0,0.000000,0.000000,0.000000,14418.000000
6,505507.000000,502980.666667,0.000000,1,1,1,1,397091.700000,362756.398000,40518.000000,29152.000000,0,0,0,0.000000,0.000000,0.000000,45261.000000,2,0,0,0.000000,0.000000,0.000000,22633.000000,9,1,1,350022.789000,244582.596000,119083.000000,29796.000000,7,1,1,208891.364000,200255.825000,44979.000000,44870.000000,4,0,0,0.000000,0.000000,0.000000,25790.000000,4,0,0,0.000000,0.000000,0.000000,37261.000000,2,0,0,0.000000,0.000000,0.000000,32723.000000,9,0,0,0.000000,0.000000,0.000000,12118.000000,9,0,0,0.000000,0.000000,0.000000,21323.000000
7,489197.000000,501011.571429,1.000000,1,4,1,1,432589.304000,362756.398000,85916.000000,41791.000000,5,1,1,345033.106000,309232.125000,47126.000000,33713.000000,9,1,1,276641.394000,266024.625000,90982.000000,27323.000000,10,1,1,176192.861000,162479.283000,34794.000000,22492.000000,6,0,0,0.000000,0.000000,0.000000,20568.000000,0,0,0,0.000000,0.000000,0.000000,30110.000000,9,0,0,0.000000,0.000000,0.000000,10077.000000,2,0,0,0.000000,0.000000,0.000000,9608.000000,7,0,0,0.000000,0.000000,0.000000,13680.000000,4,0,0,0.000000,0.000000,0.000000,21017.000000
8,518954.000000,503254.375000,0.000000,1,10,1,1,398903.875000,362756.398000,41696.000000,37952.000000,1,1,1,358840.588000,322516.103000,42890.000000,55360.000000,7,1,1,314518.300000,270032.710000,54285.000000,27195.000000,1,0,0,0.000000,0.000000,0.000000,33638.000000,1,0,0,0.000000,0.000000,0.000000,43952.000000,0,0,0,0.000000,0.000000,0.000000,35883.000000,10,1,1,136188.925000,123434.428000,31930.000000,42098.000000,9,0,0,0.000000,0.000000,0.000000,27015.000000,7,0,0,0.000000,0.000000,0.000000,28227.000000,0,0,0,0.000000,0.000000,0.000000,16833.000000
9,529668.000000,506189.222222,1.000000,1,0,0,0,0.000000,0.000000,0.000000,41853.000000,3,1,1,456205.833000,325572.696000,164383.000000,39428.000000,4,1,1,281624.675000,256448.153000,77222.000000,47716.000000,6,0,0,0.000000,0.000000,0.000000,23479.000000,1,1,0,133681.608000,137640.465000,0.000000,34636.000000,0,0,0,0.000000,0.000000,0.000000,26691.000000,7,0,0,0.000000,0.000000,0.000000,21149.000000,4,0,0,0.000000,0.000000,0.000000,16974.000000,4,0,0,0.000000,0.000000,0.000000,20235.000000,0,0,0,0.000000,0.000000,0.000000,15902.000000
10,521540.000000,507724.300000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,38159.000000,0,0,0,0.000000,0.000000,0.000000,45381.000000,0,0,0,0.000000,0.000000,0.000000,18940.000000,8,1,1,395936.076000,253046.756000,164671.000000,29266.000000,0,0,0,0.000000,0.000000,0.000000,43872.000000,3,0,0,0.000000,0.000000,0.000000,47991.000000,9,0,0,0.000000,0.000000,0.000000,55999.000000,2,0,0,0.000000,0.000000,0.000000,26634.000000,5,0,0,0.000000,0.000000,0.000000,29962.000000,0,0,0,0.000000,0.000000,0.000000,20665.000000
11,419021.000000,499660.363636,0.000000,1,0,0,0,0.000000,0.000000,0.000000,38218.000000,1,1,1,359147.427000,325741.679000,40518.000000,39407.000000,0,0,0,0.000000,0.000000,0.000000,28754.000000,4,1,1,279908.981000,248458.141000,70796.000000,31872.000000,8,0,0,0.000000,0.000000,0.000000,42659.000000,0,0,0,0.000000,0.000000,0.000000,19258.000000,4,0,0,0.000000,0.000000,0.000000,28826.000000,4,0,0,0.000000,0.000000,0.000000,24381.000000,1,0,0,0.000000,0.000000,0.000000,21850.000000,5,0,0,0.000000,0.000000,0.000000,32482.000000
