Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,614657.000000,614657.000000,0.000000,1,6,1,1,466338.000000,365732.000000,100606.000000,35054.000000,6,1,1,379765.000000,323147.000000,63793.000000,31278.000000,0,0,0,0.000000,0.000000,0.000000,23494.000000,7,1,1,311539.000000,245690.000000,128144.000000,41923.000000,4,1,1,197069.000000,140427.000000,77962.000000,29060.000000,4,0,0,0.000000,0.000000,0.000000,25403.000000,2,0,0,0.000000,0.000000,0.000000,14079.000000,0,0,0,0.000000,0.000000,0.000000,15428.000000,3,0,0,0.000000,0.000000,0.000000,13342.000000,9,0,0,0.000000,0.000000,0.000000,15091.000000
2,587733.000000,601195.000000,0.000000,1,3,1,1,507555.000000,365732.000000,141823.000000,31917.000000,1,1,1,366694.000000,328787.000000,37907.000000,40030.000000,0,0,0,0.000000,0.000000,0.000000,21388.000000,3,1,1,309276.000000,254108.000000,105583.000000,31745.000000,8,1,1,177992.000000,162706.000000,26674.000000,35441.000000,0,0,0,0.000000,0.000000,0.000000,34716.000000,1,0,0,0.000000,0.000000,0.000000,24223.000000,6,0,0,0.000000,0.000000,0.000000,20253.000000,0,0,0,0.000000,0.000000,0.000000,17547.000000,2,0,0,0.000000,0.000000,0.000000,18486.000000
3,556524.000000,586304.666667,0.000000,1,5,1,1,457500.000000,365732.000000,91768.000000,32710.000000,9,1,1,331488.000000,323412.000000,27816.000000,51633.000000,6,0,0,0.000000,0.000000,0.000000,43936.000000,1,1,1,268429.000000,228770.000000,39659.000000,36957.000000,4,1,1,241693.000000,185616.000000,76006.000000,34511.000000,2,0,0,0.000000,0.000000,0.000000,23692.000000,1,0,0,0.000000,0.000000,0.000000,33169.000000,0,0,0,0.000000,0.000000,0.000000,24468.000000,6,0,0,0.000000,0.000000,0.000000,19583.000000,1,0,0,0.000000,0.000000,0.000000,20616.000000
4,617710.000000,594156.000000,0.000000,1,2,1,1,579139.000000,365732.000000,213407.000000,46968.000000,1,1,1,334360.000000,317441.000000,22613.000000,48938.000000,5,1,1,294431.000000,269039.000000,65224.000000,42315.000000,0,0,0,0.000000,0.000000,0.000000,27550.000000,0,0,0,0.000000,0.000000,0.000000,36387.000000,5,0,0,0.000000,0.000000,0.000000,40460.000000,0,0,0,0.000000,0.000000,0.000000,28216.000000,0,0,0,0.000000,0.000000,0.000000,19008.000000,9,0,0,0.000000,0.000000,0.000000,10123.000000,9,0,0,0.000000,0.000000,0.000000,16501.000000
5,615325.000000,598389.800000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,41583.000000,4,1,1,421445.000000,328787.000000,92658.000000,33647.000000,0,0,0,0.000000,0.000000,0.000000,24719.000000,2,1,1,383375.000000,253554.000000,181037.000000,35761.000000,5,1,1,213057.000000,164077.000000,66272.000000,27952.000000,2,0,0,0.000000,0.000000,0.000000,31722.000000,8,0,0,0.000000,0.000000,0.000000,32635.000000,8,0,0,0.000000,0.000000,0.000000,22899.000000,3,0,0,0.000000,0.000000,0.000000,17947.000000,10,0,0,0.000000,0.000000,0.000000,6493.000000
6,603397.000000,599224.333333,0.000000,1,6,1,1,466338.000000,365732.000000,100606.000000,25383.000000,6,1,1,385670.000000,328787.000000,63793.000000,30246.000000,7,1,1,348371.000000,280977.000000,134452.000000,29388.000000,0,0,0,0.000000,0.000000,0.000000,17883.000000,4,1,1,214142.000000,153057.000000,74094.000000,28633.000000,4,0,0,0.000000,0.000000,0.000000,29187.000000,0,0,0,0.000000,0.000000,0.000000,12864.000000,9,0,0,0.000000,0.000000,0.000000,16715.000000,1,0,0,0.000000,0.000000,0.000000,28679.000000,6,0,0,0.000000,0.000000,0.000000,11474.000000
7,569117.000000,594923.285714,0.000000,1,5,1,1,457500.000000,365732.000000,91768.000000,49625.000000,9,1,1,331223.000000,323147.000000,27816.000000,32737.000000,0,0,0,0.000000,0.000000,0.000000,31109.000000,1,1,1,267319.000000,226784.000000,40535.000000,39034.000000,1,1,1,208743.000000,186754.000000,24836.000000,31455.000000,8,0,0,0.000000,0.000000,0.000000,39853.000000,10,0,0,0.000000,0.000000,0.000000,45592.000000,4,0,0,0.000000,0.000000,0.000000,36554.000000,8,0,0,0.000000,0.000000,0.000000,43993.000000,6,0,0,0.000000,0.000000,0.000000,34210.000000
8,466809.000000,578909.000000,0.000000,1,5,1,1,457500.000000,365732.000000,91768.000000,16746.000000,9,1,1,340475.000000,328787.000000,28608.000000,44560.000000,6,0,0,0.000000,0.000000,0.000000,26352.000000,2,0,0,0.000000,0.000000,0.000000,37180.000000,9,0,0,0.000000,0.000000,0.000000,18434.000000,9,0,0,0.000000,0.000000,0.000000,34919.000000,2,0,0,0.000000,0.000000,0.000000,34330.000000,9,0,0,0.000000,0.000000,0.000000,26676.000000,5,0,0,0.000000,0.000000,0.000000,29413.000000,1,1,1,73729.000000,29762.000000,43967.000000,33856.000000
9,551513.000000,575865.000000,0.000000,1,2,1,1,579139.000000,365732.000000,213407.000000,28339.000000,9,1,1,328751.000000,317507.000000,30984.000000,37102.000000,0,0,0,0.000000,0.000000,0.000000,32438.000000,8,1,1,231615.000000,223979.000000,24718.000000,38977.000000,0,0,0,0.000000,0.000000,0.000000,45255.000000,5,0,0,0.000000,0.000000,0.000000,21474.000000,0,0,0,0.000000,0.000000,0.000000,22393.000000,0,0,0,0.000000,0.000000,0.000000,21763.000000,2,0,0,0.000000,0.000000,0.000000,18680.000000,3,0,0,0.000000,0.000000,0.000000,15983.000000
10,552014.000000,573479.900000,0.000000,1,8,1,1,398839.000000,365732.000000,33107.000000,27051.000000,4,1,1,389671.000000,328787.000000,89354.000000,35461.000000,6,1,1,359358.000000,265879.000000,96055.000000,23781.000000,5,1,1,281736.000000,228485.000000,63736.000000,33280.000000,0,0,0,0.000000,0.000000,0.000000,25139.000000,0,0,0,0.000000,0.000000,0.000000,29881.000000,8,0,0,0.000000,0.000000,0.000000,30832.000000,3,0,0,0.000000,0.000000,0.000000,26184.000000,3,0,0,0.000000,0.000000,0.000000,23606.000000,8,0,0,0.000000,0.000000,0.000000,14547.000000
11,556724.000000,571956.636364,0.000000,1,8,1,1,398839.000000,365732.000000,33107.000000,47369.000000,1,1,1,341942.000000,325940.000000,22613.000000,36682.000000,0,0,0,0.000000,0.000000,0.000000,41692.000000,7,1,1,315332.000000,242178.000000,105872.000000,21862.000000,5,1,1,250980.000000,170771.000000,90024.000000,25897.000000,6,0,0,0.000000,0.000000,0.000000,36725.000000,2,0,0,0.000000,0.000000,0.000000,34082.000000,8,0,0,0.000000,0.000000,0.000000,22752.000000,2,0,0,0.000000,0.000000,0.000000,23839.000000,5,0,0,0.000000,0.000000,0.000000,14208.000000
12,631369.000000,576907.666667,0.000000,1,8,1,1,398839.000000,365732.000000,33107.000000,42391.000000,6,1,1,427203.000000,328787.000000,98416.000000,40613.000000,10,1,1,354385.000000,296205.000000,86650.000000,50214.000000,6,1,1,271652.000000,223809.000000,55141.000000,32271.000000,1,0,0,0.000000,0.000000,0.000000,47199.000000,4,0,0,0.000000,0.000000,0.000000,35735.000000,10,0,0,0.000000,0.000000,0.000000,43314.000000,5,0,0,0.000000,0.000000,0.000000,25601.000000,8,0,0,0.000000,0.000000,0.000000,22009.000000,4,0,0,0.000000,0.000000,0.000000,18708.000000
13,594364.000000,578250.461538,0.000000,1,6,1,1,466338.000000,365732.000000,100606.000000,54263.000000,7,1,1,413193.000000,318546.000000,137412.000000,38870.000000,0,0,0,0.000000,0.000000,0.000000,38118.000000,6,0,0,0.000000,0.000000,0.000000,32140.000000,10,1,1,208330.000000,162693.000000,69258.000000,36783.000000,4,0,0,0.000000,0.000000,0.000000,29339.000000,3,0,0,0.000000,0.000000,0.000000,21026.000000,8,0,0,0.000000,0.000000,0.000000,11350.000000,9,0,0,0.000000,0.000000,0.000000,11506.000000,5,0,0,0.000000,0.000000,0.000000,13693.000000
14,590053.000000,579093.500000,0.000000,1,2,1,1,579139.000000,365732.000000,213407.000000,41237.000000,8,1,1,331021.000000,323385.000000,24718.000000,37643.000000,7,1,1,307937.000000,268753.000000,96604.000000,33773.000000,1,0,0,0.000000,0.000000,0.000000,23368.000000,1,0,0,0.000000,0.000000,0.000000,25693.000000,8,0,0,0.000000,0.000000,0.000000,28170.000000,3,0,0,0.000000,0.000000,0.000000,21601.000000,4,0,0,0.000000,0.000000,0.000000,12348.000000,6,0,0,0.000000,0.000000,0.000000,16423.000000,1,0,0,0.000000,0.000000,0.000000,15068.000000
15,520094.000000,575160.200000,0.000000,1,5,1,1,457500.000000,365732.000000,91768.000000,26359.000000,9,1,1,337920.000000,326232.000000,28608.000000,25757.000000,0,0,0,0.000000,0.000000,0.000000,32076.000000,8,1,1,272627.000000,239520.000000,33107.000000,39027.000000,10,1,1,248378.000000,196101.000000,72206.000000,27776.000000,8,0,0,0.000000,0.000000,0.000000,35512.000000,0,0,0,0.000000,0.000000,0.000000,34896.000000,5,0,0,0.000000,0.000000,0.000000,21508.000000,10,0,0,0.000000,0.000000,0.000000,26770.000000,7,0,0,0.000000,0.000000,0.000000,24724.000000
16,562574.000000,574373.562500,0.000000,1,5,1,1,457500.000000,365732.000000,91768.000000,56060.000000,0,0,0,0.000000,0.000000,0.000000,38602.000000,8,1,1,309572.000000,277260.000000,32312.000000,42959.000000,1,1,1,256305.000000,234940.000000,27059.000000,33859.000000,7,1,1,252867.000000,190964.000000,118488.000000,23721.000000,10,0,0,0.000000,0.000000,0.000000,29317.000000,5,0,0,0.000000,0.000000,0.000000,26555.000000,4,0,0,0.000000,0.000000,0.000000,13919.000000,1,0,0,0.000000,0.000000,0.000000,18513.000000,2,0,0,0.000000,0.000000,0.000000,9442.000000
17,605403.000000,576198.823529,0.000000,1,5,1,1,457500.000000,365732.000000,91768.000000,43763.000000,0,0,0,0.000000,0.000000,0.000000,32523.000000,7,1,1,400934.000000,287745.000000,153376.000000,31791.000000,0,0,0,0.000000,0.000000,0.000000,27860.000000,10,1,1,217625.000000,173963.000000,61966.000000,53212.000000,0,0,0,0.000000,0.000000,0.000000,25985.000000,4,0,0,0.000000,0.000000,0.000000,22881.000000,9,0,0,0.000000,0.000000,0.000000,19116.000000,7,0,0,0.000000,0.000000,0.000000,20506.000000,5,0,0,0.000000,0.000000,0.000000,20656.000000
18,551401.000000,574821.166667,0.000000,1,8,1,1,398839.000000,365732.000000,33107.000000,39315.000000,7,1,1,450458.000000,325940.000000,152988.000000,23836.000000,4,0,0,0.000000,0.000000,0.000000,31118.000000,0,0,0,0.000000,0.000000,0.000000,41631.000000,0,0,0,0.000000,0.000000,0.000000,26490.000000,6,1,1,219189.000000,162797.000000,89368.000000,31111.000000,0,0,0,0.000000,0.000000,0.000000,20732.000000,0,0,0,0.000000,0.000000,0.000000,16262.000000,7,0,0,0.000000,0.000000,0.000000,21798.000000,1,0,0,0.000000,0.000000,0.000000,23645.000000
19,604361.000000,576375.894737,0.000000,1,3,1,1,507555.000000,365732.000000,141823.000000,25485.000000,0,0,0,0.000000,0.000000,0.000000,45024.000000,6,1,1,347717.000000,293385.000000,61630.000000,45142.000000,7,1,1,284932.000000,235307.000000,121448.000000,35228.000000,3,0,0,0.000000,0.000000,0.000000,23227.000000,5,0,0,0.000000,0.000000,0.000000,28804.000000,0,0,0,0.000000,0.000000,0.000000,21055.000000,7,0,0,0.000000,0.000000,0.000000,27753.000000,2,0,0,0.000000,0.000000,0.000000,14883.000000,2,0,0,0.000000,0.000000,0.000000,12859.000000
