Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,614106.000000,614106.000000,1.000000,1,6,1,1,453620.430000,363731.108000,98416.000000,35054.000000,6,1,1,368092.502000,318844.862000,63991.000000,31278.000000,0,0,0,0.000000,0.000000,0.000000,23494.000000,7,1,1,308953.224000,236256.159000,128144.000000,43702.000000,4,1,1,191502.277000,141269.835000,79310.000000,29060.000000,4,0,0,0.000000,0.000000,0.000000,28273.000000,2,0,0,0.000000,0.000000,0.000000,14079.000000,0,0,0,0.000000,0.000000,0.000000,15428.000000,3,0,0,0.000000,0.000000,0.000000,10642.000000,9,0,0,0.000000,0.000000,0.000000,13235.000000
2,580485.000000,597295.500000,0.000000,1,3,1,1,487112.875000,363731.108000,145639.000000,31917.000000,1,1,1,345908.837000,312459.695000,38783.000000,40030.000000,0,0,0,0.000000,0.000000,0.000000,21388.000000,3,1,1,290357.894000,234603.635000,105583.000000,29169.000000,8,1,1,163563.910000,151320.523000,26674.000000,35441.000000,0,0,0,0.000000,0.000000,0.000000,29037.000000,1,0,0,0.000000,0.000000,0.000000,21376.000000,6,0,0,0.000000,0.000000,0.000000,20253.000000,0,0,0,0.000000,0.000000,0.000000,17547.000000,2,0,0,0.000000,0.000000,0.000000,17648.000000
3,548814.000000,581135.000000,1.000000,1,5,1,1,445328.993000,363731.108000,93512.000000,32710.000000,9,1,1,321162.605000,313576.799000,28608.000000,48813.000000,6,0,0,0.000000,0.000000,0.000000,43936.000000,1,1,1,257260.904000,220851.946000,40535.000000,36957.000000,4,1,1,235030.498000,179717.339000,72702.000000,37358.000000,2,0,0,0.000000,0.000000,0.000000,21137.000000,1,0,0,0.000000,0.000000,0.000000,33169.000000,0,0,0,0.000000,0.000000,0.000000,19178.000000,6,0,0,0.000000,0.000000,0.000000,19583.000000,1,0,0,0.000000,0.000000,0.000000,20616.000000
4,620341.000000,590936.500000,0.000000,1,2,1,1,556816.541000,363731.108000,209477.000000,46968.000000,1,1,1,323922.681000,309175.715000,22613.000000,48938.000000,5,1,1,287050.965000,258555.727000,61832.000000,44870.000000,0,0,0,0.000000,0.000000,0.000000,27550.000000,0,0,0,0.000000,0.000000,0.000000,38942.000000,5,0,0,0.000000,0.000000,0.000000,39089.000000,0,0,0,0.000000,0.000000,0.000000,23367.000000,0,0,0,0.000000,0.000000,0.000000,21828.000000,9,0,0,0.000000,0.000000,0.000000,18366.000000,9,0,0,0.000000,0.000000,0.000000,16501.000000
5,620197.000000,596788.600000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,41583.000000,4,1,1,411788.037000,327853.716000,92658.000000,33647.000000,0,0,0,0.000000,0.000000,0.000000,24719.000000,2,1,1,377237.794000,246806.603000,184542.000000,35761.000000,5,1,1,203566.402000,161583.746000,70712.000000,27952.000000,2,0,0,0.000000,0.000000,0.000000,29866.000000,8,0,0,0.000000,0.000000,0.000000,30009.000000,8,0,0,0.000000,0.000000,0.000000,26074.000000,3,0,0,0.000000,0.000000,0.000000,16181.000000,10,0,0,0.000000,0.000000,0.000000,6493.000000
6,606404.000000,598391.166667,1.000000,1,6,1,1,453620.430000,363731.108000,98416.000000,25383.000000,6,1,1,372527.810000,321653.289000,63991.000000,30246.000000,7,1,1,344648.431000,268817.251000,134452.000000,29388.000000,0,0,0,0.000000,0.000000,0.000000,19662.000000,4,1,1,206327.216000,153212.917000,75442.000000,28633.000000,4,0,0,0.000000,0.000000,0.000000,29187.000000,0,0,0,0.000000,0.000000,0.000000,12864.000000,9,0,0,0.000000,0.000000,0.000000,18678.000000,1,0,0,0.000000,0.000000,0.000000,28679.000000,6,0,0,0.000000,0.000000,0.000000,11383.000000
7,567271.000000,593945.428571,0.000000,1,5,1,1,445328.993000,363731.108000,93512.000000,49625.000000,9,1,1,319687.738000,312885.859000,28608.000000,32737.000000,0,0,0,0.000000,0.000000,0.000000,28289.000000,1,1,1,258218.462000,220371.769000,40535.000000,39034.000000,1,1,1,203863.272000,184535.692000,24836.000000,31455.000000,8,0,0,0.000000,0.000000,0.000000,39853.000000,10,0,0,0.000000,0.000000,0.000000,45592.000000,4,0,0,0.000000,0.000000,0.000000,36554.000000,8,0,0,0.000000,0.000000,0.000000,42431.000000,6,0,0,0.000000,0.000000,0.000000,34210.000000
8,465667.000000,577910.625000,1.000000,1,5,1,1,445328.993000,363731.108000,93512.000000,16746.000000,9,1,1,330751.745000,320308.190000,29400.000000,41740.000000,6,0,0,0.000000,0.000000,0.000000,26352.000000,2,0,0,0.000000,0.000000,0.000000,37180.000000,9,0,0,0.000000,0.000000,0.000000,18434.000000,9,0,0,0.000000,0.000000,0.000000,34919.000000,2,0,0,0.000000,0.000000,0.000000,34330.000000,9,0,0,0.000000,0.000000,0.000000,26676.000000,5,0,0,0.000000,0.000000,0.000000,29413.000000,1,1,1,73688.546000,31035.066000,43109.000000,33856.000000
9,555586.000000,575430.111111,0.000000,1,2,1,1,556816.541000,363731.108000,209477.000000,28339.000000,9,1,1,318763.528000,310410.415000,30192.000000,37102.000000,0,0,0,0.000000,0.000000,0.000000,35258.000000,8,1,1,227313.088000,218738.381000,23414.000000,41824.000000,0,0,0,0.000000,0.000000,0.000000,45255.000000,5,0,0,0.000000,0.000000,0.000000,21474.000000,0,0,0,0.000000,0.000000,0.000000,24969.000000,0,0,0,0.000000,0.000000,0.000000,21763.000000,2,0,0,0.000000,0.000000,0.000000,20536.000000,3,0,0,0.000000,0.000000,0.000000,15983.000000
10,551908.000000,573077.900000,0.000000,1,8,1,1,393020.854000,363731.108000,32312.000000,27051.000000,4,1,1,386148.898000,326379.496000,85006.000000,38308.000000,6,1,1,347179.728000,260416.302000,98416.000000,26628.000000,5,1,1,265579.616000,215691.895000,65060.000000,33280.000000,0,0,0,0.000000,0.000000,0.000000,25139.000000,0,0,0,0.000000,0.000000,0.000000,29881.000000,8,0,0,0.000000,0.000000,0.000000,30832.000000,3,0,0,0.000000,0.000000,0.000000,23608.000000,3,0,0,0.000000,0.000000,0.000000,20786.000000,8,0,0,0.000000,0.000000,0.000000,15601.000000
11,554639.000000,571401.636364,1.000000,1,8,1,1,393020.854000,363731.108000,32312.000000,47369.000000,1,1,1,338326.345000,324035.128000,22613.000000,36682.000000,0,0,0,0.000000,0.000000,0.000000,41692.000000,7,1,1,312827.471000,237632.759000,109220.000000,21862.000000,5,1,1,246420.101000,173979.441000,90444.000000,25897.000000,6,0,0,0.000000,0.000000,0.000000,36725.000000,2,0,0,0.000000,0.000000,0.000000,33225.000000,8,0,0,0.000000,0.000000,0.000000,22752.000000,2,0,0,0.000000,0.000000,0.000000,20230.000000,5,0,0,0.000000,0.000000,0.000000,13616.000000
12,633873.000000,576607.583333,0.000000,1,8,1,1,393020.854000,363731.108000,32312.000000,42391.000000,6,1,1,416235.684000,325420.819000,98416.000000,40613.000000,10,1,1,338122.007000,279932.399000,86650.000000,50214.000000,6,1,1,256210.908000,214159.251000,57304.000000,35118.000000,1,0,0,0.000000,0.000000,0.000000,47199.000000,4,0,0,0.000000,0.000000,0.000000,35735.000000,10,0,0,0.000000,0.000000,0.000000,41458.000000,5,0,0,0.000000,0.000000,0.000000,25601.000000,8,0,0,0.000000,0.000000,0.000000,22154.000000,4,0,0,0.000000,0.000000,0.000000,18708.000000
13,597596.000000,578222.076923,0.000000,1,6,1,1,453620.430000,363731.108000,98416.000000,54263.000000,7,1,1,405776.647000,316325.271000,143720.000000,38870.000000,0,0,0,0.000000,0.000000,0.000000,38118.000000,6,0,0,0.000000,0.000000,0.000000,32140.000000,10,1,1,196247.819000,159231.847000,66348.000000,36783.000000,4,0,0,0.000000,0.000000,0.000000,29339.000000,3,0,0,0.000000,0.000000,0.000000,23846.000000,8,0,0,0.000000,0.000000,0.000000,9571.000000,9,0,0,0.000000,0.000000,0.000000,11506.000000,5,0,0,0.000000,0.000000,0.000000,14676.000000
14,589709.000000,579042.571429,1.000000,1,2,1,1,556816.541000,363731.108000,209477.000000,41237.000000,8,1,1,320132.735000,311800.157000,23414.000000,37643.000000,7,1,1,300101.430000,258605.271000,99616.000000,33773.000000,1,0,0,0.000000,0.000000,0.000000,25224.000000,1,0,0,0.000000,0.000000,0.000000,25693.000000,8,0,0,0.000000,0.000000,0.000000,28170.000000,3,0,0,0.000000,0.000000,0.000000,20684.000000,4,0,0,0.000000,0.000000,0.000000,11431.000000,6,0,0,0.000000,0.000000,0.000000,18279.000000,1,0,0,0.000000,0.000000,0.000000,15068.000000
15,521912.000000,575233.866667,0.000000,1,5,1,1,445328.993000,363731.108000,93512.000000,26359.000000,9,1,1,327628.737000,317112.693000,29400.000000,25757.000000,0,0,0,0.000000,0.000000,0.000000,32076.000000,8,1,1,259676.577000,229091.085000,32312.000000,39027.000000,10,1,1,246824.638000,193982.704000,77920.000000,24956.000000,8,0,0,0.000000,0.000000,0.000000,35512.000000,0,0,0,0.000000,0.000000,0.000000,34896.000000,5,0,0,0.000000,0.000000,0.000000,19652.000000,10,0,0,0.000000,0.000000,0.000000,25809.000000,7,0,0,0.000000,0.000000,0.000000,24724.000000
16,560256.000000,574297.750000,0.000000,1,5,1,1,445328.993000,363731.108000,93512.000000,56060.000000,0,0,0,0.000000,0.000000,0.000000,38602.000000,8,1,1,294794.171000,265636.647000,32312.000000,42959.000000,1,1,1,245436.520000,224466.437000,26318.000000,33859.000000,7,1,1,246972.498000,185826.674000,115140.000000,23721.000000,10,0,0,0.000000,0.000000,0.000000,29317.000000,5,0,0,0.000000,0.000000,0.000000,26555.000000,4,0,0,0.000000,0.000000,0.000000,11099.000000,1,0,0,0.000000,0.000000,0.000000,21360.000000,2,0,0,0.000000,0.000000,0.000000,9442.000000
17,607591.000000,576256.176471,1.000000,1,5,1,1,445328.993000,363731.108000,93512.000000,43763.000000,0,0,0,0.000000,0.000000,0.000000,32523.000000,7,1,1,384818.060000,275119.566000,147068.000000,31791.000000,0,0,0,0.000000,0.000000,0.000000,27860.000000,10,1,1,214381.021000,175146.172000,61966.000000,53212.000000,0,0,0,0.000000,0.000000,0.000000,30807.000000,4,0,0,0.000000,0.000000,0.000000,25728.000000,9,0,0,0.000000,0.000000,0.000000,18199.000000,7,0,0,0.000000,0.000000,0.000000,20506.000000,5,0,0,0.000000,0.000000,0.000000,20656.000000
18,547367.000000,574651.222222,0.000000,1,8,1,1,393020.854000,363731.108000,32312.000000,39315.000000,7,1,1,440621.939000,324316.207000,156336.000000,23836.000000,4,0,0,0.000000,0.000000,0.000000,31118.000000,0,0,0,0.000000,0.000000,0.000000,41631.000000,0,0,0,0.000000,0.000000,0.000000,26490.000000,6,1,1,207265.479000,154770.317000,84844.000000,31111.000000,0,0,0,0.000000,0.000000,0.000000,20732.000000,0,0,0,0.000000,0.000000,0.000000,18041.000000,7,0,0,0.000000,0.000000,0.000000,20815.000000,1,0,0,0.000000,0.000000,0.000000,20786.000000
