Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,62693.000000,62693.000000,1.000000,1,10,1,0,159735.973000,42196.657000,0.000000,3887.000000,9,1,0,71129.362000,38478.362000,0.000000,8720.000000,8,1,0,141501.378000,34401.996000,0.000000,4672.000000,0,0,0,0.000000,0.000000,0.000000,1906.000000,4,1,0,94384.819000,25630.819000,0.000000,5531.000000,7,1,0,97426.321000,21776.697000,0.000000,1939.000000,3,1,0,135967.911000,16717.911000,0.000000,14407.000000,10,1,0,130461.955000,12897.955000,0.000000,11057.000000,6,1,0,48614.331000,8438.331000,0.000000,908.000000,10,1,0,121956.352000,4392.352000,0.000000,9666.000000
2,52752.000000,57722.500000,2.000000,1,7,1,0,117838.991000,42196.657000,0.000000,5199.000000,0,0,0,0.000000,0.000000,0.000000,5899.000000,3,1,0,153651.996000,34401.996000,0.000000,5527.000000,0,0,0,0.000000,0.000000,0.000000,6996.000000,8,1,0,132732.819000,25630.819000,0.000000,3706.000000,2,1,0,212009.149000,21776.697000,0.000000,8421.000000,5,1,0,211675.785000,16717.911000,0.000000,4549.000000,3,1,0,132147.955000,12897.955000,0.000000,4696.000000,10,1,0,125996.403000,8438.331000,0.000000,4795.000000,6,1,0,44535.748000,4392.352000,0.000000,2964.000000
3,30577.000000,48674.000000,1.000000,1,7,1,0,117838.991000,42196.657000,0.000000,4549.000000,4,1,0,107229.674000,38478.362000,0.000000,1949.000000,2,1,0,224572.000000,34401.996000,0.000000,3570.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,6,1,0,65803.855000,25630.819000,0.000000,978.000000,2,1,0,212056.107000,21776.697000,0.000000,9215.000000,9,1,0,49368.911000,16717.911000,0.000000,3605.000000,4,1,0,81651.955000,12897.955000,0.000000,0.000000,8,1,0,115540.331000,8438.331000,0.000000,3942.000000,3,1,0,123642.352000,4392.352000,0.000000,2769.000000
4,38766.000000,46197.000000,1.000000,1,5,1,0,237137.307000,42196.657000,0.000000,1631.000000,9,1,0,71129.362000,38478.362000,0.000000,7262.000000,5,1,0,229324.578000,34401.996000,0.000000,5415.000000,8,1,0,136850.081000,29748.081000,0.000000,1847.000000,9,1,0,58281.819000,25630.819000,0.000000,5297.000000,9,1,0,54427.697000,21776.697000,0.000000,3663.000000,0,0,0,0.000000,0.000000,0.000000,2769.000000,5,1,0,207873.267000,12897.955000,0.000000,2892.000000,0,0,0,0.000000,0.000000,0.000000,1631.000000,1,1,0,35161.352000,4392.352000,0.000000,6359.000000
5,35881.000000,44133.800000,2.000000,1,10,1,0,159735.973000,42196.657000,0.000000,3913.000000,5,1,0,233431.880000,38478.362000,0.000000,953.000000,1,1,0,65170.996000,34401.996000,0.000000,1861.000000,10,1,0,147312.081000,29748.081000,0.000000,978.000000,2,1,0,215937.189000,25630.819000,0.000000,7541.000000,5,1,0,216752.051000,21776.697000,0.000000,0.000000,5,1,0,211692.947000,16717.911000,0.000000,0.000000,5,1,0,207875.955000,12897.955000,0.000000,7654.000000,9,1,0,41089.331000,8438.331000,0.000000,4850.000000,4,1,0,73146.352000,4392.352000,0.000000,8131.000000
6,36055.000000,42787.333333,1.000000,1,4,1,0,110948.227000,42196.657000,0.000000,3338.000000,4,1,0,107229.932000,38478.362000,0.000000,4319.000000,2,1,0,224533.120000,34401.996000,0.000000,6110.000000,5,1,0,224705.951000,29748.081000,0.000000,4277.000000,10,1,0,143194.819000,25630.819000,0.000000,5314.000000,9,1,0,54427.697000,21776.697000,0.000000,2864.000000,4,1,0,85464.621000,16717.911000,0.000000,996.000000,9,1,0,45548.955000,12897.955000,0.000000,1931.000000,9,1,0,41089.331000,8438.331000,0.000000,3942.000000,8,1,0,111494.352000,4392.352000,0.000000,2964.000000
7,28464.000000,40741.142857,1.000000,1,5,1,0,237137.307000,42196.657000,0.000000,0.000000,3,1,0,157728.362000,38478.362000,0.000000,6393.000000,9,1,0,67052.996000,34401.996000,0.000000,3895.000000,0,0,0,0.000000,0.000000,0.000000,1886.000000,5,1,0,220608.819000,25630.819000,0.000000,2618.000000,0,0,0,0.000000,0.000000,0.000000,5394.000000,4,1,0,85471.911000,16717.911000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,7,1,0,84093.331000,8438.331000,0.000000,1931.000000,2,1,0,194709.352000,4392.352000,0.000000,6347.000000
8,70179.000000,44420.875000,2.000000,1,0,0,0,0.000000,0.000000,0.000000,10465.000000,2,1,0,228582.998000,38478.362000,0.000000,10886.000000,4,1,0,102922.716000,34401.996000,0.000000,5803.000000,0,0,0,0.000000,0.000000,0.000000,15798.000000,2,1,0,206987.765000,25630.819000,0.000000,1861.000000,9,1,0,54427.697000,21776.697000,0.000000,6799.000000,2,1,0,195568.101000,16717.911000,0.000000,5916.000000,2,1,0,188707.223000,12897.955000,0.000000,2839.000000,7,1,0,83998.561000,8438.331000,0.000000,6188.000000,1,1,0,35161.352000,4392.352000,0.000000,3624.000000
9,44694.000000,44451.222222,1.000000,1,1,1,0,72965.657000,42196.657000,0.000000,10190.000000,0,0,0,0.000000,0.000000,0.000000,5373.000000,2,1,0,224373.088000,34401.996000,0.000000,4641.000000,6,1,0,69915.189000,29748.081000,0.000000,2688.000000,6,1,0,65803.855000,25630.819000,0.000000,1816.000000,2,1,0,211601.835000,21776.697000,0.000000,1904.000000,3,1,0,135967.911000,16717.911000,0.000000,2640.000000,1,1,0,43666.955000,12897.955000,0.000000,9187.000000,6,1,0,48614.331000,8438.331000,0.000000,908.000000,2,1,0,194405.608000,4392.352000,0.000000,5347.000000
10,51747.000000,45180.800000,2.000000,1,10,1,0,159735.973000,42196.657000,0.000000,1956.000000,10,1,0,156022.998000,38478.362000,0.000000,11341.000000,2,1,0,224641.888000,34401.996000,0.000000,5610.000000,5,1,0,224711.897000,29748.081000,0.000000,7381.000000,3,1,0,144880.819000,25630.819000,0.000000,5244.000000,10,1,0,139329.159000,21776.697000,0.000000,8513.000000,3,1,0,135967.911000,16717.911000,0.000000,2688.000000,6,1,0,52916.863000,12897.955000,0.000000,2627.000000,8,1,0,115540.331000,8438.331000,0.000000,4431.000000,2,1,0,194676.748000,4392.352000,0.000000,1956.000000
