Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,385228.000000,385228.000000,0.000000,1,10,1,1,160443.531000,42912.443000,117564.000000,3887.000000,9,1,1,61688.134000,38626.434000,23978.000000,8720.000000,8,0,0,0.000000,0.000000,0.000000,4672.000000,0,0,0,0.000000,0.000000,0.000000,1906.000000,4,1,1,93649.771000,24895.771000,68754.000000,5531.000000,7,1,1,76051.248000,20833.186000,55703.000000,1939.000000,3,1,1,83301.802000,16640.800000,69906.000000,6413.000000,10,0,0,0.000000,0.000000,0.000000,8369.000000,6,0,0,0.000000,0.000000,0.000000,908.000000,10,0,0,0.000000,0.000000,0.000000,6978.000000
2,327553.000000,356390.500000,1.000000,1,7,1,1,118549.143000,42912.443000,75655.000000,5199.000000,0,0,0,0.000000,0.000000,0.000000,5899.000000,3,1,1,127385.940000,34351.428000,95322.000000,2839.000000,0,0,0,0.000000,0.000000,0.000000,6996.000000,8,0,0,0.000000,0.000000,0.000000,3706.000000,2,0,0,0.000000,0.000000,0.000000,8421.000000,5,0,0,0.000000,0.000000,0.000000,1861.000000,3,0,0,0.000000,0.000000,0.000000,4696.000000,10,1,1,119209.046000,7793.936000,112164.000000,4795.000000,6,0,0,0.000000,0.000000,0.000000,0.000000
3,262579.000000,325120.000000,0.000000,1,7,1,1,118549.143000,42912.443000,75655.000000,4549.000000,4,1,1,87642.396000,38603.208000,50214.000000,1949.000000,2,0,0,0.000000,0.000000,0.000000,3570.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,6,1,1,65064.467000,24888.467000,40176.000000,978.000000,2,0,0,0.000000,0.000000,0.000000,9215.000000,9,1,1,49566.690000,16915.690000,32651.000000,3605.000000,4,1,1,44133.329000,12648.252000,33306.000000,0.000000,8,0,0,0.000000,0.000000,0.000000,3942.000000,3,0,0,0.000000,0.000000,0.000000,2769.000000
4,281181.000000,314135.250000,0.000000,1,5,1,1,237839.231000,42912.443000,194978.000000,1631.000000,9,1,1,61672.780000,38611.080000,23978.000000,7262.000000,5,0,0,0.000000,0.000000,0.000000,5415.000000,8,0,0,0.000000,0.000000,0.000000,1847.000000,9,0,0,0.000000,0.000000,0.000000,5297.000000,9,0,0,0.000000,0.000000,0.000000,3663.000000,0,0,0,0.000000,0.000000,0.000000,2769.000000,5,0,0,0.000000,0.000000,0.000000,2892.000000,0,0,0,0.000000,0.000000,0.000000,1631.000000,1,1,1,27148.439000,3912.999000,23459.000000,6359.000000
5,361746.000000,323657.400000,1.000000,1,10,1,1,160443.531000,42912.443000,117564.000000,3913.000000,5,1,1,176156.083000,38626.434000,140658.000000,953.000000,1,1,1,62285.936000,31524.226000,30769.000000,1861.000000,10,0,0,0.000000,0.000000,0.000000,978.000000,2,0,0,0.000000,0.000000,0.000000,7541.000000,5,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,0.000000,0.000000,0.000000,4690.000000,9,0,0,0.000000,0.000000,0.000000,1886.000000,4,1,1,45789.613000,3611.527000,42802.000000,8131.000000
6,295341.000000,318938.000000,0.000000,1,4,1,1,111661.067000,42912.443000,68754.000000,3338.000000,4,1,1,88868.490000,38627.400000,51420.000000,4319.000000,2,0,0,0.000000,0.000000,0.000000,6110.000000,5,0,0,0.000000,0.000000,0.000000,4277.000000,10,1,1,141064.561000,23505.797000,117564.000000,2884.000000,9,1,1,43084.188000,19470.090000,23978.000000,2864.000000,4,0,0,0.000000,0.000000,0.000000,996.000000,9,0,0,0.000000,0.000000,0.000000,1931.000000,9,0,0,0.000000,0.000000,0.000000,3942.000000,8,0,0,0.000000,0.000000,0.000000,2964.000000
7,356230.000000,324265.428571,1.000000,1,5,1,1,237839.231000,42912.443000,194978.000000,0.000000,3,1,1,127196.992000,38611.080000,89874.000000,6393.000000,9,0,0,0.000000,0.000000,0.000000,3895.000000,0,0,0,0.000000,0.000000,0.000000,1886.000000,5,0,0,0.000000,0.000000,0.000000,2618.000000,0,0,0,0.000000,0.000000,0.000000,5394.000000,4,1,1,56831.808000,16566.790000,42914.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,7,0,0,0.000000,0.000000,0.000000,1931.000000,2,0,0,0.000000,0.000000,0.000000,6347.000000
8,248640.000000,314812.250000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,10465.000000,2,1,1,228716.774000,38634.690000,190317.000000,10886.000000,4,0,0,0.000000,0.000000,0.000000,5803.000000,0,0,0,0.000000,0.000000,0.000000,9870.000000,2,0,0,0.000000,0.000000,0.000000,1861.000000,9,0,0,0.000000,0.000000,0.000000,3835.000000,2,0,0,0.000000,0.000000,0.000000,2952.000000,2,0,0,0.000000,0.000000,0.000000,2839.000000,7,0,0,0.000000,0.000000,0.000000,6188.000000,1,0,0,0.000000,0.000000,0.000000,3624.000000
9,316813.000000,315034.555556,0.000000,1,1,1,1,73681.443000,42912.443000,30769.000000,10190.000000,0,0,0,0.000000,0.000000,0.000000,5373.000000,2,1,1,178988.298000,34358.718000,146802.000000,4641.000000,6,1,1,63988.734000,27894.900000,36815.000000,2688.000000,6,0,0,0.000000,0.000000,0.000000,1816.000000,2,0,0,0.000000,0.000000,0.000000,1904.000000,3,1,1,78486.053000,15882.148000,65066.000000,2640.000000,1,0,0,0.000000,0.000000,0.000000,6223.000000,6,0,0,0.000000,0.000000,0.000000,908.000000,2,0,0,0.000000,0.000000,0.000000,978.000000
10,250968.000000,308627.900000,0.000000,1,10,1,1,160443.531000,42912.443000,117564.000000,1956.000000,10,1,1,122229.952000,38626.434000,84621.000000,11341.000000,2,0,0,0.000000,0.000000,0.000000,5610.000000,5,0,0,0.000000,0.000000,0.000000,7381.000000,3,0,0,0.000000,0.000000,0.000000,5244.000000,10,0,0,0.000000,0.000000,0.000000,5549.000000,3,0,0,0.000000,0.000000,0.000000,2688.000000,6,0,0,0.000000,0.000000,0.000000,2627.000000,8,0,0,0.000000,0.000000,0.000000,4431.000000,2,0,0,0.000000,0.000000,0.000000,1956.000000
