Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,319278.000000,319278.000000,1.000000,1,10,1,1,159860.142000,42318.526000,117564.000000,3887.000000,9,1,1,61099.161000,38136.945000,23978.000000,8720.000000,8,0,0,0.000000,0.000000,0.000000,4672.000000,0,0,0,0.000000,0.000000,0.000000,1906.000000,4,1,1,93833.171000,25081.859000,68754.000000,5531.000000,7,1,1,76068.201000,20784.385000,57041.000000,1939.000000,3,0,0,0.000000,0.000000,0.000000,9031.000000,10,0,0,0.000000,0.000000,0.000000,8369.000000,6,0,0,0.000000,0.000000,0.000000,908.000000,10,0,0,0.000000,0.000000,0.000000,6978.000000
2,327553.000000,323415.500000,0.000000,1,7,1,1,117953.570000,42318.526000,75655.000000,5199.000000,0,0,0,0.000000,0.000000,0.000000,5899.000000,3,1,1,127036.256000,34184.528000,95322.000000,2839.000000,0,0,0,0.000000,0.000000,0.000000,6996.000000,8,0,0,0.000000,0.000000,0.000000,3706.000000,2,0,0,0.000000,0.000000,0.000000,8421.000000,5,0,0,0.000000,0.000000,0.000000,1861.000000,3,0,0,0.000000,0.000000,0.000000,4696.000000,10,1,1,119198.760000,7742.762000,112164.000000,4795.000000,6,0,0,0.000000,0.000000,0.000000,0.000000
3,262579.000000,303136.666667,0.000000,1,7,1,1,117953.570000,42318.526000,75655.000000,4549.000000,4,1,1,87005.041000,38152.939000,50214.000000,1949.000000,2,0,0,0.000000,0.000000,0.000000,3570.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,6,1,1,65065.007000,24894.935000,40176.000000,978.000000,2,0,0,0.000000,0.000000,0.000000,9215.000000,9,1,1,49137.969000,16486.969000,32651.000000,3605.000000,4,1,1,44173.986000,12775.609000,33306.000000,0.000000,8,0,0,0.000000,0.000000,0.000000,3942.000000,3,0,0,0.000000,0.000000,0.000000,2769.000000
4,281181.000000,297647.750000,1.000000,1,5,1,1,237254.186000,42318.526000,194978.000000,1631.000000,9,1,1,61099.161000,38136.945000,23978.000000,7262.000000,5,0,0,0.000000,0.000000,0.000000,5415.000000,8,0,0,0.000000,0.000000,0.000000,1847.000000,9,0,0,0.000000,0.000000,0.000000,5297.000000,9,0,0,0.000000,0.000000,0.000000,3663.000000,0,0,0,0.000000,0.000000,0.000000,2769.000000,5,0,0,0.000000,0.000000,0.000000,2892.000000,0,0,0,0.000000,0.000000,0.000000,1631.000000,1,1,1,27043.237000,3870.977000,23459.000000,6359.000000
5,361746.000000,310467.400000,0.000000,1,10,1,1,159860.142000,42318.526000,117564.000000,3913.000000,5,1,1,175653.309000,38136.945000,140658.000000,953.000000,1,1,1,62316.221000,31566.661000,30769.000000,1861.000000,10,0,0,0.000000,0.000000,0.000000,978.000000,2,0,0,0.000000,0.000000,0.000000,7541.000000,5,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,0.000000,0.000000,0.000000,4690.000000,9,0,0,0.000000,0.000000,0.000000,1886.000000,4,1,1,45677.927000,3505.017000,42802.000000,8131.000000
6,295341.000000,307946.333333,1.000000,1,4,1,1,111062.806000,42318.526000,68754.000000,3338.000000,4,1,1,88240.423000,38171.755000,51420.000000,4319.000000,2,0,0,0.000000,0.000000,0.000000,6110.000000,5,0,0,0.000000,0.000000,0.000000,4277.000000,10,1,1,140963.217000,23415.065000,117564.000000,2884.000000,9,1,1,43101.735000,19560.941000,23978.000000,2864.000000,4,0,0,0.000000,0.000000,0.000000,996.000000,9,0,0,0.000000,0.000000,0.000000,1931.000000,9,0,0,0.000000,0.000000,0.000000,3942.000000,8,0,0,0.000000,0.000000,0.000000,2964.000000
7,356230.000000,314844.000000,0.000000,1,5,1,1,237254.186000,42318.526000,194978.000000,0.000000,3,1,1,126684.971000,38136.945000,89874.000000,6393.000000,9,0,0,0.000000,0.000000,0.000000,3895.000000,0,0,0,0.000000,0.000000,0.000000,1886.000000,5,0,0,0.000000,0.000000,0.000000,2618.000000,0,0,0,0.000000,0.000000,0.000000,5394.000000,4,1,1,56705.694000,16140.393000,42914.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,7,0,0,0.000000,0.000000,0.000000,1931.000000,2,0,0,0.000000,0.000000,0.000000,6347.000000
8,248640.000000,306568.500000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,10465.000000,2,1,1,228218.773000,38171.755000,190317.000000,10886.000000,4,0,0,0.000000,0.000000,0.000000,5803.000000,0,0,0,0.000000,0.000000,0.000000,9870.000000,2,0,0,0.000000,0.000000,0.000000,1861.000000,9,0,0,0.000000,0.000000,0.000000,3835.000000,2,0,0,0.000000,0.000000,0.000000,2952.000000,2,0,0,0.000000,0.000000,0.000000,2839.000000,7,0,0,0.000000,0.000000,0.000000,6188.000000,1,0,0,0.000000,0.000000,0.000000,3624.000000
9,316813.000000,307706.777778,1.000000,1,1,1,1,73087.526000,42318.526000,30769.000000,10190.000000,0,0,0,0.000000,0.000000,0.000000,5373.000000,2,1,1,178961.198000,34217.408000,146802.000000,4641.000000,6,1,1,63749.130000,27589.174000,36815.000000,2688.000000,6,0,0,0.000000,0.000000,0.000000,1816.000000,2,0,0,0.000000,0.000000,0.000000,1904.000000,3,1,1,78118.691000,15463.033000,65066.000000,2640.000000,1,0,0,0.000000,0.000000,0.000000,6223.000000,6,0,0,0.000000,0.000000,0.000000,908.000000,2,0,0,0.000000,0.000000,0.000000,978.000000
10,250968.000000,302032.900000,0.000000,1,10,1,1,159860.142000,42318.526000,117564.000000,1956.000000,10,1,1,121731.447000,38136.945000,84621.000000,11341.000000,2,0,0,0.000000,0.000000,0.000000,5610.000000,5,0,0,0.000000,0.000000,0.000000,7381.000000,3,0,0,0.000000,0.000000,0.000000,5244.000000,10,0,0,0.000000,0.000000,0.000000,5549.000000,3,0,0,0.000000,0.000000,0.000000,2688.000000,6,0,0,0.000000,0.000000,0.000000,2627.000000,8,0,0,0.000000,0.000000,0.000000,4431.000000,2,0,0,0.000000,0.000000,0.000000,1956.000000
