Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,447745.000000,447745.000000,0.000000,1,7,1,1,400325.120000,360196.890000,43666.000000,19633.000000,2,1,1,371707.949000,322418.948000,64130.000000,27345.000000,0,0,0,0.000000,0.000000,0.000000,25514.000000,10,1,1,252964.822000,235390.440000,21722.000000,42179.000000,9,1,1,222048.161000,196483.258000,26773.000000,28377.000000,2,1,1,196217.868000,165023.349000,53050.000000,25789.000000,0,0,0,0.000000,0.000000,0.000000,29541.000000,7,0,0,0.000000,0.000000,0.000000,18270.000000,2,0,0,0.000000,0.000000,0.000000,13378.000000,5,0,0,0.000000,0.000000,0.000000,8378.000000
2,500598.000000,474171.500000,1.000000,1,5,1,1,418008.279000,360196.890000,66507.000000,24975.000000,8,1,1,353567.544000,319040.589000,41646.000000,20974.000000,9,1,1,299456.813000,278520.911000,33841.000000,27559.000000,1,1,1,247083.790000,232081.935000,15742.000000,39424.000000,2,1,1,220423.278000,190722.281000,50810.000000,16438.000000,9,1,1,149786.461000,140610.454000,22012.000000,58939.000000,8,0,0,0.000000,0.000000,0.000000,20483.000000,3,0,0,0.000000,0.000000,0.000000,21480.000000,6,0,0,0.000000,0.000000,0.000000,23656.000000,0,0,0,0.000000,0.000000,0.000000,16112.000000
3,528449.000000,492264.000000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,10273.000000,0,0,0,0.000000,0.000000,0.000000,24711.000000,5,1,1,349795.746000,288088.041000,66507.000000,31562.000000,9,1,1,274065.387000,248096.246000,35608.000000,41249.000000,2,1,1,250224.309000,205606.198000,50455.000000,51170.000000,2,1,1,197533.647000,164607.543000,55925.000000,38754.000000,9,1,1,118590.326000,106506.676000,21526.000000,24717.000000,6,0,0,0.000000,0.000000,0.000000,28013.000000,10,1,1,54756.965000,42357.582000,16718.000000,19206.000000,8,0,0,0.000000,0.000000,0.000000,12055.000000
4,494609.000000,492850.250000,1.000000,1,6,1,1,415722.369000,360196.890000,62083.000000,23165.000000,8,1,1,355097.778000,320428.476000,41646.000000,29859.000000,10,1,1,294061.653000,276423.054000,30768.000000,28748.000000,0,0,0,0.000000,0.000000,0.000000,46254.000000,7,1,1,206423.854000,189677.751000,27330.000000,56829.000000,2,0,0,0.000000,0.000000,0.000000,23365.000000,9,1,1,117117.377000,107608.572000,29044.000000,12767.000000,7,0,0,0.000000,0.000000,0.000000,32983.000000,0,0,0,0.000000,0.000000,0.000000,22374.000000,0,0,0,0.000000,0.000000,0.000000,27394.000000
5,451118.000000,484503.800000,0.000000,1,4,1,1,393248.038000,360196.890000,37472.000000,34794.000000,8,1,1,366877.692000,321634.519000,57706.000000,61051.000000,7,0,0,0.000000,0.000000,0.000000,21621.000000,5,0,0,0.000000,0.000000,0.000000,15860.000000,9,1,1,219190.678000,192097.864000,30757.000000,23859.000000,0,0,0,0.000000,0.000000,0.000000,41255.000000,1,1,1,137974.395000,123765.752000,15742.000000,18091.000000,4,0,0,0.000000,0.000000,0.000000,38681.000000,0,0,0,0.000000,0.000000,0.000000,34734.000000,2,0,0,0.000000,0.000000,0.000000,19495.000000
6,527733.000000,491708.666667,0.000000,1,4,1,1,393248.038000,360196.890000,37472.000000,23622.000000,8,1,1,369429.256000,321610.861000,60342.000000,41680.000000,3,1,1,307343.721000,275134.503000,43579.000000,27411.000000,9,1,1,254166.711000,232801.146000,33841.000000,38268.000000,0,0,0,0.000000,0.000000,0.000000,16629.000000,5,1,1,172570.054000,151248.931000,36363.000000,53600.000000,2,0,0,0.000000,0.000000,0.000000,31119.000000,5,0,0,0.000000,0.000000,0.000000,24554.000000,9,1,1,49691.607000,40468.025000,18028.000000,23487.000000,8,0,0,0.000000,0.000000,0.000000,17738.000000
7,474900.000000,489307.428571,1.000000,1,10,1,1,389045.962000,360196.890000,32138.000000,27211.000000,0,0,0,0.000000,0.000000,0.000000,41766.000000,3,1,1,334667.266000,284663.742000,59779.000000,35986.000000,2,1,1,284412.175000,240399.878000,53685.000000,38814.000000,0,0,0,0.000000,0.000000,0.000000,22867.000000,5,0,0,0.000000,0.000000,0.000000,26377.000000,9,1,1,145643.845000,123069.186000,33841.000000,17722.000000,3,0,0,0.000000,0.000000,0.000000,30799.000000,5,0,0,0.000000,0.000000,0.000000,17755.000000,2,0,0,0.000000,0.000000,0.000000,36160.000000
8,551844.000000,497124.500000,0.000000,1,9,1,1,396087.268000,360196.890000,39592.000000,60673.000000,10,1,1,346050.443000,316900.793000,32138.000000,63900.000000,5,1,1,304916.490000,268294.392000,46139.000000,55706.000000,3,1,1,232381.373000,217120.112000,37279.000000,54211.000000,4,1,1,158286.191000,144326.289000,27228.000000,39807.000000,5,0,0,0.000000,0.000000,0.000000,17085.000000,0,0,0,0.000000,0.000000,0.000000,18384.000000,8,0,0,0.000000,0.000000,0.000000,17168.000000,1,1,1,44852.317000,32772.494000,15139.000000,20884.000000,3,0,0,0.000000,0.000000,0.000000,6511.000000
9,504945.000000,497993.444444,1.000000,1,0,0,0,0.000000,0.000000,0.000000,30369.000000,4,1,1,358053.277000,323552.986000,37472.000000,38007.000000,5,1,1,331781.218000,276635.126000,64147.000000,33006.000000,9,1,1,259684.179000,230723.113000,35608.000000,30315.000000,4,1,1,212204.773000,194740.196000,25900.000000,20338.000000,0,0,0,0.000000,0.000000,0.000000,33610.000000,2,1,1,155433.639000,124112.707000,47580.000000,17741.000000,1,0,0,0.000000,0.000000,0.000000,43684.000000,2,0,0,0.000000,0.000000,0.000000,20792.000000,8,0,0,0.000000,0.000000,0.000000,26376.000000
10,527646.000000,500958.700000,0.000000,1,8,1,1,413981.369000,360196.890000,60342.000000,34947.000000,1,1,1,331259.102000,318672.779000,15139.000000,43818.000000,0,0,0,0.000000,0.000000,0.000000,10246.000000,10,1,1,263182.773000,244104.588000,21722.000000,43814.000000,1,1,1,212624.557000,205597.799000,10940.000000,58145.000000,3,1,1,186629.603000,155330.512000,43579.000000,39564.000000,4,1,1,118764.944000,105072.233000,24732.000000,27881.000000,5,0,0,0.000000,0.000000,0.000000,21582.000000,8,0,0,0.000000,0.000000,0.000000,50287.000000,3,0,0,0.000000,0.000000,0.000000,20908.000000
