Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,650328.000000,650328.000000,1.000000,1,7,1,0,637467.036000,650350.372000,0.000000,139948.000000,7,1,0,503354.987000,517229.537000,0.000000,82828.000000,0,0,0,0.000000,0.000000,0.000000,77310.000000,6,0,0,0.000000,0.000000,0.000000,90560.000000,0,0,0,0.000000,0.000000,0.000000,36404.000000,4,0,0,0.000000,0.000000,0.000000,84188.000000,9,0,0,0.000000,0.000000,0.000000,79267.000000,0,0,0,0.000000,0.000000,0.000000,23989.000000,7,0,0,0.000000,0.000000,0.000000,16892.000000,7,0,0,0.000000,0.000000,0.000000,18942.000000
2,679575.000000,664951.500000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,157484.000000,1,1,0,494038.599000,500257.997000,0.000000,146438.000000,0,0,0,0.000000,0.000000,0.000000,66278.000000,9,0,0,0.000000,0.000000,0.000000,68774.000000,6,0,0,0.000000,0.000000,0.000000,73321.000000,2,0,0,0.000000,0.000000,0.000000,39353.000000,3,0,0,0.000000,0.000000,0.000000,42677.000000,4,0,0,0.000000,0.000000,0.000000,69183.000000,0,0,0,0.000000,0.000000,0.000000,11765.000000,0,0,0,0.000000,0.000000,0.000000,4302.000000
3,656286.000000,662063.000000,0.000000,1,9,1,0,632557.197000,650350.372000,0.000000,119042.000000,4,1,0,526561.627000,537456.258000,0.000000,88981.000000,6,1,0,434775.709000,451065.970000,0.000000,93801.000000,0,0,0,0.000000,0.000000,0.000000,50856.000000,1,1,0,301091.245000,303319.284000,0.000000,90650.000000,10,0,0,0.000000,0.000000,0.000000,63635.000000,1,1,1,154287.760000,153339.499000,23305.000000,68469.000000,9,0,0,0.000000,0.000000,0.000000,14863.000000,8,0,0,0.000000,0.000000,0.000000,27372.000000,7,0,0,0.000000,0.000000,0.000000,15312.000000
4,634022.000000,655052.750000,0.000000,1,8,1,0,643052.970000,650350.372000,0.000000,139755.000000,5,1,0,492710.573000,520405.007000,0.000000,134052.000000,0,0,0,0.000000,0.000000,0.000000,100352.000000,5,0,0,0.000000,0.000000,0.000000,81167.000000,7,0,0,0.000000,0.000000,0.000000,38565.000000,8,0,0,0.000000,0.000000,0.000000,27633.000000,8,0,0,0.000000,0.000000,0.000000,54045.000000,10,0,0,0.000000,0.000000,0.000000,48731.000000,0,0,0,0.000000,0.000000,0.000000,7973.000000,2,0,0,0.000000,0.000000,0.000000,1749.000000
5,626594.000000,649361.000000,1.000000,1,3,1,0,632059.446000,650350.372000,0.000000,72981.000000,6,1,0,566389.357000,578053.513000,0.000000,120928.000000,3,1,0,441185.757000,457973.404000,0.000000,120839.000000,10,1,0,305813.082000,339700.736000,0.000000,75021.000000,8,1,0,255334.923000,265443.338000,0.000000,86899.000000,2,0,0,0.000000,0.000000,0.000000,36102.000000,10,0,0,0.000000,0.000000,0.000000,50447.000000,2,0,0,0.000000,0.000000,0.000000,38184.000000,0,0,0,0.000000,0.000000,0.000000,22261.000000,10,0,0,0.000000,0.000000,0.000000,2932.000000
6,656659.000000,650577.333333,1.000000,1,9,1,0,632557.197000,650350.372000,0.000000,81005.000000,4,1,0,561442.493000,571038.332000,0.000000,74494.000000,0,0,0,0.000000,0.000000,0.000000,70231.000000,6,1,0,405498.123000,417801.257000,0.000000,99559.000000,9,1,0,311153.528000,323849.825000,0.000000,79044.000000,3,0,0,0.000000,0.000000,0.000000,62697.000000,0,0,0,0.000000,0.000000,0.000000,102223.000000,0,0,0,0.000000,0.000000,0.000000,41481.000000,7,0,0,0.000000,0.000000,0.000000,31077.000000,7,0,0,0.000000,0.000000,0.000000,14848.000000
7,666233.000000,652813.857143,0.000000,1,7,1,0,637467.036000,650350.372000,0.000000,99420.000000,0,0,0,0.000000,0.000000,0.000000,89001.000000,4,1,0,452769.186000,460820.268000,0.000000,88054.000000,10,1,0,334657.541000,373048.446000,0.000000,59553.000000,6,1,0,291011.379000,307034.629000,0.000000,89949.000000,2,0,0,0.000000,0.000000,0.000000,57986.000000,1,1,1,165174.758000,162893.533000,25279.000000,52430.000000,2,0,0,0.000000,0.000000,0.000000,50590.000000,2,0,0,0.000000,0.000000,0.000000,14240.000000,3,0,0,0.000000,0.000000,0.000000,39731.000000
8,667079.000000,654597.000000,1.000000,1,8,1,0,643052.970000,650350.372000,0.000000,100680.000000,8,1,0,546914.256000,554854.964000,0.000000,69403.000000,6,1,0,467480.405000,480454.456000,0.000000,166468.000000,6,1,0,310147.323000,327466.406000,0.000000,81961.000000,8,0,0,0.000000,0.000000,0.000000,48501.000000,7,0,0,0.000000,0.000000,0.000000,52753.000000,0,0,0,0.000000,0.000000,0.000000,38674.000000,6,0,0,0.000000,0.000000,0.000000,24722.000000,7,0,0,0.000000,0.000000,0.000000,35582.000000,6,0,0,0.000000,0.000000,0.000000,48335.000000
9,669003.000000,656197.666667,0.000000,1,6,1,0,639157.350000,650350.372000,0.000000,111892.000000,4,1,0,529469.470000,541193.989000,0.000000,91841.000000,7,1,0,436366.746000,450233.251000,0.000000,116596.000000,0,0,0,0.000000,0.000000,0.000000,85064.000000,4,1,0,237390.548000,254880.110000,0.000000,61835.000000,9,0,0,0.000000,0.000000,0.000000,90758.000000,2,0,0,0.000000,0.000000,0.000000,60671.000000,8,0,0,0.000000,0.000000,0.000000,11440.000000,3,0,0,0.000000,0.000000,0.000000,13898.000000,1,0,0,0.000000,0.000000,0.000000,25008.000000
10,669974.000000,657575.300000,0.000000,1,2,1,0,609942.287000,650350.372000,0.000000,141342.000000,0,0,0,0.000000,0.000000,0.000000,78214.000000,2,1,0,395616.631000,436880.974000,0.000000,113407.000000,1,1,0,327890.701000,329249.178000,0.000000,66859.000000,6,0,0,0.000000,0.000000,0.000000,63885.000000,3,0,0,0.000000,0.000000,0.000000,88819.000000,4,0,0,0.000000,0.000000,0.000000,44551.000000,0,0,0,0.000000,0.000000,0.000000,25978.000000,2,0,0,0.000000,0.000000,0.000000,44931.000000,3,0,0,0.000000,0.000000,0.000000,1988.000000
